"hospital_code","hospital_name","date","attendances","within_4_hours","over_4_hours"
"G306H","New Victoria Hospital",2018-12-31,2517,2516,1
"G405H","Queen Elizabeth University Hospital - Type 1",2018-12-31,8805,7000,1805
"G513H","Royal Hospital For Children Glasgow - Type 1",2018-12-31,5885,5595,290
"H101H","Dunbar Hospital",2018-12-31,147,147,0
"H103H","Caithness General Hospital - Type 1",2018-12-31,701,674,27
"H106H","Lawson Memorial Hospital",2018-12-31,29,29,0
"H202H","Raigmore Hospital - Type 1",2018-12-31,2959,2723,236
"H208H","Nairn Town And County Hospital",2018-12-31,344,344,0
"H210H","Ian Charles Community Hospital",2018-12-31,43,43,0
"H212H","Belford Hospital - Type 1",2018-12-31,639,613,26
"H214H","Dr Mackinnon Memorial Hospital",2018-12-31,385,385,0
"H215H","Portree Community Hospital",2018-12-31,179,179,0
"H219H","County Community Hospital",2018-12-31,97,97,0
"H224H","Mid Argyll Community Hospital And Integrated Care Centre",2018-12-31,381,374,7
"H227B","Aviemore Health Centre",2018-12-31,107,107,0
"H227H","Mull And Iona Community Hospital",2018-12-31,74,74,0
"L106H","University Hospital Monklands - Type 1",2018-12-31,5792,5363,429
"L206H","Kello Hospital",2018-12-31,71,71,0
"L207H","Lady Home Hospital",2018-12-31,46,46,0
"L302H","University Hospital Hairmyres - Type 1",2018-12-31,5307,4863,444
"L308H","University Hospital Wishaw - Type 1",2018-12-31,5941,5191,750
"N101H","Aberdeen Royal Infirmary - Type 1",2018-12-31,5091,4547,544
"N121H","Royal Aberdeen Children's Hospital - Type 1",2018-12-31,1231,1222,9
"N151H","Aboyne Hospital",2018-12-31,77,77,0
"N331H","Inverurie Hospital",2018-12-31,9,9,0
"N332H","Insch War Memorial Hospital",2018-12-31,20,20,0
"N333H","Peterhead Community Hospital",2018-12-31,1329,1329,0
"N334H","Fraserburgh Hospital",2018-12-31,696,696,0
"N335H","Jubilee Hospital",2018-12-31,245,243,2
"N336H","Turriff Hospital",2018-12-31,111,111,0
"N337H","Chalmers Hospital",2018-12-31,242,241,1
"N411H","Dr Gray's Hospital - Type 1",2018-12-31,2087,1904,183
"N431H","Seafield Hospital",2018-12-31,48,48,0
"N432H","Stephen Hospital",2018-12-31,13,13,0
"N433H","Turner Memorial Hospital",2018-12-31,71,71,0
"N451H","Fleming Hospital",2018-12-31,12,12,0
"N494H","Kincardine Community Hospital",2018-12-31,82,82,0
"N683C","Forres Health & Care Centre",2018-12-31,21,21,0
"R103H","Balfour Hospital - Type 1",2018-12-31,535,506,29
"S108H","Edington Cottage Hospital",2018-12-31,114,114,0
"S116H","Western General Hospital",2018-12-31,3770,3186,584
"S308H","St John's Hospital - Type 1",2018-12-31,4906,4169,737
"S314H","Royal Infirmary Of Edinburgh - Type 1",2018-12-31,10273,8582,1691
"S319H","Royal Hospital for Children and Young People Edinburgh - Type 1",2018-12-31,4649,4298,351
"T101H","Ninewells Hospital - Type 1",2018-12-31,4114,3942,172
"T202H","Perth Royal Infirmary - Type 1",2018-12-31,1965,1919,46
"T205H","St Margaret's Hospital",2018-12-31,20,20,0
"T209H","Blairgowrie Community Hospital",2018-12-31,258,258,0
"T304H","Arbroath Infirmary",2018-12-31,1268,1267,1
"T305H","Brechin Infirmary",2018-12-31,60,60,0
"T316H","Crieff Community Hospital",2018-12-31,38,38,0
"T319H","Whitehills Health And Community Care Centre",2018-12-31,455,455,0
"T320H","Pitlochry Community Hospital",2018-12-31,54,54,0
"T357C","Links Health Centre",2018-12-31,204,204,0
"V201H","Stirling Health And Care Village",2018-12-31,1475,1475,0
"V217H","Forth Valley Royal Hospital - Type 1",2018-12-31,5468,3971,1497
"W106H","St Brendan's Hospital",2018-12-31,45,45,0
"W107H","Western Isles Hospital - Type 1",2018-12-31,546,540,6
"W108H","Uist & Barra Hospital",2018-12-31,147,146,1
"Y101H","Castle Douglas Hospital",2018-12-31,17,17,0
"Y106H","Kirkcudbright Hospital",2018-12-31,22,22,0
"Y109H","Moffat Hospital",2018-12-31,4,4,0
"Y110H","Newton Stewart Hospital",2018-12-31,10,10,0
"Y144H","Galloway Community Hospital - Type 1",2018-12-31,1036,941,95
"Y146H","Dumfries & Galloway Royal Infirmary - Type 1",2018-12-31,2821,2517,304
"Z102H","Gilbert Bain Hospital - Type 1",2018-12-31,649,633,16
"A101H","Arran War Memorial Hospital",2019-01-31,172,168,4
"A110H","Lady Margaret Hospital",2019-01-31,83,83,0
"A111H","University Hospital Crosshouse - Type 1",2019-01-31,6098,5418,680
"A210H","University Hospital Ayr - Type 1",2019-01-31,3173,2692,481
"A216H","Girvan Community Hospital",2019-01-31,69,68,1
"B103H","Knoll Community Hospital",2019-01-31,2,2,0
"B105H","Hawick Community  Hospital",2019-01-31,55,55,0
"B114H","Kelso Community Hospital",2019-01-31,7,7,0
"B118H","Hay Lodge Hospital",2019-01-31,33,33,0
"B120H","Borders General Hospital - Type 1",2019-01-31,2575,2397,178
"C106H","Cowal Community Hospital",2019-01-31,644,640,4
"C108H","Islay Hospital",2019-01-31,94,92,2
"C113H","Victoria Hospital (NHS Highland)",2019-01-31,337,330,7
"C121H","Lorn & Islands Hospital - Type 1",2019-01-31,615,603,12
"C122H","Campbeltown Hospital",2019-01-31,420,418,2
"C206H","Vale Of Leven District General Hospital",2019-01-31,1445,1386,59
"C313H","Inverclyde Royal Hospital - Type 1",2019-01-31,2708,2351,357
"C418H","Royal Alexandra Hospital - Type 1",2019-01-31,5806,4797,1009
"F704H","Victoria Hospital (NHS Fife) - Type 1",2019-01-31,5515,4903,612
"F708H","Adamson Hospital",2019-01-31,132,132,0
"F709H","St Andrews Community Hospital",2019-01-31,203,203,0
"F805H","Queen Margaret Hospital",2019-01-31,1547,1547,0
"G107H","Glasgow Royal Infirmary - Type 1",2019-01-31,8036,6744,1292
"G207H","New Stobhill Hospital",2019-01-31,1704,1701,3
"G306H","New Victoria Hospital",2019-01-31,2734,2731,3
"G405H","Queen Elizabeth University Hospital - Type 1",2019-01-31,8834,7001,1833
"G513H","Royal Hospital For Children Glasgow - Type 1",2019-01-31,6149,5883,266
"H101H","Dunbar Hospital",2019-01-31,161,160,1
"H103H","Caithness General Hospital - Type 1",2019-01-31,682,656,26
"H106H","Lawson Memorial Hospital",2019-01-31,25,25,0
"H202H","Raigmore Hospital - Type 1",2019-01-31,2836,2534,302
"H208H","Nairn Town And County Hospital",2019-01-31,270,270,0
"H210H","Ian Charles Community Hospital",2019-01-31,41,41,0
"H212H","Belford Hospital - Type 1",2019-01-31,664,640,24
"H214H","Dr Mackinnon Memorial Hospital",2019-01-31,399,399,0
"H215H","Portree Community Hospital",2019-01-31,168,168,0
"H219H","County Community Hospital",2019-01-31,108,108,0
"H224H","Mid Argyll Community Hospital And Integrated Care Centre",2019-01-31,439,424,15
"H227B","Aviemore Health Centre",2019-01-31,110,110,0
"H227H","Mull And Iona Community Hospital",2019-01-31,63,62,1
"L106H","University Hospital Monklands - Type 1",2019-01-31,6074,5642,432
"L206H","Kello Hospital",2019-01-31,79,79,0
"L207H","Lady Home Hospital",2019-01-31,36,36,0
"L302H","University Hospital Hairmyres - Type 1",2019-01-31,5705,4732,973
"L308H","University Hospital Wishaw - Type 1",2019-01-31,6127,5204,923
"N101H","Aberdeen Royal Infirmary - Type 1",2019-01-31,4970,4282,688
"N121H","Royal Aberdeen Children's Hospital - Type 1",2019-01-31,1316,1294,22
"N151H","Aboyne Hospital",2019-01-31,81,81,0
"N331H","Inverurie Hospital",2019-01-31,4,4,0
"N332H","Insch War Memorial Hospital",2019-01-31,23,23,0
"N333H","Peterhead Community Hospital",2019-01-31,1291,1291,0
"N334H","Fraserburgh Hospital",2019-01-31,621,619,2
"N335H","Jubilee Hospital",2019-01-31,218,216,2
"N336H","Turriff Hospital",2019-01-31,126,126,0
"N337H","Chalmers Hospital",2019-01-31,247,246,1
"N411H","Dr Gray's Hospital - Type 1",2019-01-31,1950,1866,84
"N431H","Seafield Hospital",2019-01-31,40,40,0
"N432H","Stephen Hospital",2019-01-31,13,13,0
"N433H","Turner Memorial Hospital",2019-01-31,86,86,0
"N451H","Fleming Hospital",2019-01-31,8,8,0
"N494H","Kincardine Community Hospital",2019-01-31,79,79,0
"N683C","Forres Health & Care Centre",2019-01-31,39,39,0
"R103H","Balfour Hospital - Type 1",2019-01-31,520,499,21
"S108H","Edington Cottage Hospital",2019-01-31,149,149,0
"S116H","Western General Hospital",2019-01-31,4191,3442,749
"S308H","St John's Hospital - Type 1",2019-01-31,4845,3977,868
"S314H","Royal Infirmary Of Edinburgh - Type 1",2019-01-31,10165,8696,1469
"S319H","Royal Hospital for Children and Young People Edinburgh - Type 1",2019-01-31,4385,4073,312
"T101H","Ninewells Hospital - Type 1",2019-01-31,4009,3855,154
"T202H","Perth Royal Infirmary - Type 1",2019-01-31,2012,1916,96
"T205H","St Margaret's Hospital",2019-01-31,20,20,0
"T209H","Blairgowrie Community Hospital",2019-01-31,233,233,0
"T304H","Arbroath Infirmary",2019-01-31,1277,1277,0
"T305H","Brechin Infirmary",2019-01-31,60,60,0
"T316H","Crieff Community Hospital",2019-01-31,74,74,0
"T319H","Whitehills Health And Community Care Centre",2019-01-31,387,387,0
"T320H","Pitlochry Community Hospital",2019-01-31,74,74,0
"T357C","Links Health Centre",2019-01-31,223,223,0
"V201H","Stirling Health And Care Village",2019-01-31,1501,1499,2
"V217H","Forth Valley Royal Hospital - Type 1",2019-01-31,5416,4179,1237
"W106H","St Brendan's Hospital",2019-01-31,38,38,0
"W107H","Western Isles Hospital - Type 1",2019-01-31,503,493,10
"W108H","Uist & Barra Hospital",2019-01-31,137,137,0
"Y101H","Castle Douglas Hospital",2019-01-31,16,16,0
"Y106H","Kirkcudbright Hospital",2019-01-31,30,30,0
"Y109H","Moffat Hospital",2019-01-31,1,1,0
"Y110H","Newton Stewart Hospital",2019-01-31,11,11,0
"Y144H","Galloway Community Hospital - Type 1",2019-01-31,1041,969,72
"Y146H","Dumfries & Galloway Royal Infirmary - Type 1",2019-01-31,2653,2357,296
"Z102H","Gilbert Bain Hospital - Type 1",2019-01-31,625,599,26
"A101H","Arran War Memorial Hospital",2019-02-28,172,168,4
"A110H","Lady Margaret Hospital",2019-02-28,46,45,1
"A111H","University Hospital Crosshouse - Type 1",2019-02-28,5587,4927,660
"A210H","University Hospital Ayr - Type 1",2019-02-28,2917,2387,530
"A216H","Girvan Community Hospital",2019-02-28,60,60,0
"B103H","Knoll Community Hospital",2019-02-28,7,7,0
"B105H","Hawick Community  Hospital",2019-02-28,63,63,0
"B114H","Kelso Community Hospital",2019-02-28,6,6,0
"B118H","Hay Lodge Hospital",2019-02-28,34,34,0
"B120H","Borders General Hospital - Type 1",2019-02-28,2315,2105,210
"C106H","Cowal Community Hospital",2019-02-28,616,612,4
"C108H","Islay Hospital",2019-02-28,78,78,0
"C113H","Victoria Hospital (NHS Highland)",2019-02-28,272,265,7
"C121H","Lorn & Islands Hospital - Type 1",2019-02-28,555,535,20
"C122H","Campbeltown Hospital",2019-02-28,398,395,3
"C206H","Vale Of Leven District General Hospital",2019-02-28,1421,1369,52
"C313H","Inverclyde Royal Hospital - Type 1",2019-02-28,2494,2275,219
"C418H","Royal Alexandra Hospital - Type 1",2019-02-28,5052,4257,795
"F704H","Victoria Hospital (NHS Fife) - Type 1",2019-02-28,5153,4590,563
"F708H","Adamson Hospital",2019-02-28,143,143,0
"F709H","St Andrews Community Hospital",2019-02-28,273,273,0
"F805H","Queen Margaret Hospital",2019-02-28,1552,1550,2
"G107H","Glasgow Royal Infirmary - Type 1",2019-02-28,7591,6256,1335
"G207H","New Stobhill Hospital",2019-02-28,1639,1631,8
"G306H","New Victoria Hospital",2019-02-28,2705,2704,1
"G405H","Queen Elizabeth University Hospital - Type 1",2019-02-28,7858,6263,1595
"G513H","Royal Hospital For Children Glasgow - Type 1",2019-02-28,5651,5332,319
"H101H","Dunbar Hospital",2019-02-28,155,155,0
"H103H","Caithness General Hospital - Type 1",2019-02-28,608,566,42
"H106H","Lawson Memorial Hospital",2019-02-28,25,25,0
"H202H","Raigmore Hospital - Type 1",2019-02-28,2714,2444,270
"H208H","Nairn Town And County Hospital",2019-02-28,297,296,1
"H210H","Ian Charles Community Hospital",2019-02-28,40,40,0
"H212H","Belford Hospital - Type 1",2019-02-28,639,615,24
"H214H","Dr Mackinnon Memorial Hospital",2019-02-28,325,325,0
"H215H","Portree Community Hospital",2019-02-28,172,171,1
"H219H","County Community Hospital",2019-02-28,183,183,0
"H224H","Mid Argyll Community Hospital And Integrated Care Centre",2019-02-28,346,343,3
"H227B","Aviemore Health Centre",2019-02-28,136,136,0
"H227H","Mull And Iona Community Hospital",2019-02-28,52,51,1
"L106H","University Hospital Monklands - Type 1",2019-02-28,5510,5166,344
"L206H","Kello Hospital",2019-02-28,75,75,0
"L207H","Lady Home Hospital",2019-02-28,63,63,0
"L302H","University Hospital Hairmyres - Type 1",2019-02-28,5183,4633,550
"L308H","University Hospital Wishaw - Type 1",2019-02-28,5707,4861,846
"N101H","Aberdeen Royal Infirmary - Type 1",2019-02-28,4892,4001,891
"N121H","Royal Aberdeen Children's Hospital - Type 1",2019-02-28,1245,1230,15
"N151H","Aboyne Hospital",2019-02-28,73,73,0
"N331H","Inverurie Hospital",2019-02-28,1,1,0
"N332H","Insch War Memorial Hospital",2019-02-28,37,37,0
"N333H","Peterhead Community Hospital",2019-02-28,1327,1327,0
"N334H","Fraserburgh Hospital",2019-02-28,550,548,2
"N335H","Jubilee Hospital",2019-02-28,206,203,3
"N336H","Turriff Hospital",2019-02-28,123,123,0
"N337H","Chalmers Hospital",2019-02-28,257,254,3
"N411H","Dr Gray's Hospital - Type 1",2019-02-28,1950,1845,105
"N431H","Seafield Hospital",2019-02-28,45,45,0
"N432H","Stephen Hospital",2019-02-28,12,12,0
"N433H","Turner Memorial Hospital",2019-02-28,71,71,0
"N451H","Fleming Hospital",2019-02-28,15,15,0
"N494H","Kincardine Community Hospital",2019-02-28,80,80,0
"N683C","Forres Health & Care Centre",2019-02-28,36,36,0
"R103H","Balfour Hospital - Type 1",2019-02-28,500,478,22
"S108H","Edington Cottage Hospital",2019-02-28,117,117,0
"S116H","Western General Hospital",2019-02-28,3931,3250,681
"S308H","St John's Hospital - Type 1",2019-02-28,4528,3863,665
"S314H","Royal Infirmary Of Edinburgh - Type 1",2019-02-28,9452,7738,1714
"S319H","Royal Hospital for Children and Young People Edinburgh - Type 1",2019-02-28,4231,3941,290
"T101H","Ninewells Hospital - Type 1",2019-02-28,3947,3720,227
"T202H","Perth Royal Infirmary - Type 1",2019-02-28,1900,1827,73
"T205H","St Margaret's Hospital",2019-02-28,17,17,0
"T209H","Blairgowrie Community Hospital",2019-02-28,238,238,0
"T304H","Arbroath Infirmary",2019-02-28,1201,1201,0
"T305H","Brechin Infirmary",2019-02-28,86,86,0
"T316H","Crieff Community Hospital",2019-02-28,64,64,0
"T319H","Whitehills Health And Community Care Centre",2019-02-28,406,406,0
"T320H","Pitlochry Community Hospital",2019-02-28,79,79,0
"T357C","Links Health Centre",2019-02-28,246,246,0
"V201H","Stirling Health And Care Village",2019-02-28,1464,1464,0
"V217H","Forth Valley Royal Hospital - Type 1",2019-02-28,4877,4563,314
"W106H","St Brendan's Hospital",2019-02-28,37,37,0
"W107H","Western Isles Hospital - Type 1",2019-02-28,487,480,7
"W108H","Uist & Barra Hospital",2019-02-28,121,121,0
"Y101H","Castle Douglas Hospital",2019-02-28,15,15,0
"Y106H","Kirkcudbright Hospital",2019-02-28,23,23,0
"Y109H","Moffat Hospital",2019-02-28,3,3,0
"Y110H","Newton Stewart Hospital",2019-02-28,2,2,0
"Y144H","Galloway Community Hospital - Type 1",2019-02-28,971,901,70
"Y146H","Dumfries & Galloway Royal Infirmary - Type 1",2019-02-28,2680,2323,357
"Z102H","Gilbert Bain Hospital - Type 1",2019-02-28,616,579,37
"A101H","Arran War Memorial Hospital",2019-03-31,182,179,3
"A110H","Lady Margaret Hospital",2019-03-31,48,47,1
"A111H","University Hospital Crosshouse - Type 1",2019-03-31,6396,5676,720
"A210H","University Hospital Ayr - Type 1",2019-03-31,3382,2777,605
"A216H","Girvan Community Hospital",2019-03-31,62,62,0
"B103H","Knoll Community Hospital",2019-03-31,8,8,0
"B105H","Hawick Community  Hospital",2019-03-31,66,66,0
"B114H","Kelso Community Hospital",2019-03-31,5,5,0
"B118H","Hay Lodge Hospital",2019-03-31,45,45,0
"B120H","Borders General Hospital - Type 1",2019-03-31,2560,2471,89
"C106H","Cowal Community Hospital",2019-03-31,701,694,7
"C108H","Islay Hospital",2019-03-31,99,99,0
"C113H","Victoria Hospital (NHS Highland)",2019-03-31,381,370,11
"C121H","Lorn & Islands Hospital - Type 1",2019-03-31,663,643,20
"C122H","Campbeltown Hospital",2019-03-31,573,572,1
"C206H","Vale Of Leven District General Hospital",2019-03-31,1607,1569,38
"C313H","Inverclyde Royal Hospital - Type 1",2019-03-31,2731,2428,303
"C418H","Royal Alexandra Hospital - Type 1",2019-03-31,5655,5100,555
"F704H","Victoria Hospital (NHS Fife) - Type 1",2019-03-31,5794,5365,429
"F708H","Adamson Hospital",2019-03-31,147,146,1
"F709H","St Andrews Community Hospital",2019-03-31,264,264,0
"F805H","Queen Margaret Hospital",2019-03-31,1726,1723,3
"G107H","Glasgow Royal Infirmary - Type 1",2019-03-31,8290,6717,1573
"G207H","New Stobhill Hospital",2019-03-31,1912,1877,35
"G306H","New Victoria Hospital",2019-03-31,3062,3061,1
"G405H","Queen Elizabeth University Hospital - Type 1",2019-03-31,8845,7356,1489
"G513H","Royal Hospital For Children Glasgow - Type 1",2019-03-31,6171,5910,261
"H101H","Dunbar Hospital",2019-03-31,142,142,0
"H103H","Caithness General Hospital - Type 1",2019-03-31,717,651,66
"H106H","Lawson Memorial Hospital",2019-03-31,47,47,0
"H202H","Raigmore Hospital - Type 1",2019-03-31,2955,2780,175
"H208H","Nairn Town And County Hospital",2019-03-31,340,340,0
"H210H","Ian Charles Community Hospital",2019-03-31,47,47,0
"H212H","Belford Hospital - Type 1",2019-03-31,739,709,30
"H214H","Dr Mackinnon Memorial Hospital",2019-03-31,396,394,2
"H215H","Portree Community Hospital",2019-03-31,175,175,0
"H219H","County Community Hospital",2019-03-31,164,164,0
"H224H","Mid Argyll Community Hospital And Integrated Care Centre",2019-03-31,409,404,5
"H227B","Aviemore Health Centre",2019-03-31,119,119,0
"H227H","Mull And Iona Community Hospital",2019-03-31,86,86,0
"L106H","University Hospital Monklands - Type 1",2019-03-31,6074,5748,326
"L206H","Kello Hospital",2019-03-31,62,62,0
"L207H","Lady Home Hospital",2019-03-31,31,31,0
"L302H","University Hospital Hairmyres - Type 1",2019-03-31,5642,5062,580
"L308H","University Hospital Wishaw - Type 1",2019-03-31,6281,5687,594
"N101H","Aberdeen Royal Infirmary - Type 1",2019-03-31,5132,4632,500
"N121H","Royal Aberdeen Children's Hospital - Type 1",2019-03-31,1591,1583,8
"N151H","Aboyne Hospital",2019-03-31,84,84,0
"N332H","Insch War Memorial Hospital",2019-03-31,31,31,0
"N333H","Peterhead Community Hospital",2019-03-31,1336,1335,1
"N334H","Fraserburgh Hospital",2019-03-31,646,646,0
"N335H","Jubilee Hospital",2019-03-31,240,239,1
"N336H","Turriff Hospital",2019-03-31,140,140,0
"N337H","Chalmers Hospital",2019-03-31,267,256,11
"N411H","Dr Gray's Hospital - Type 1",2019-03-31,2102,2000,102
"N431H","Seafield Hospital",2019-03-31,52,52,0
"N432H","Stephen Hospital",2019-03-31,11,11,0
"N433H","Turner Memorial Hospital",2019-03-31,85,85,0
"N451H","Fleming Hospital",2019-03-31,13,13,0
"N494H","Kincardine Community Hospital",2019-03-31,104,104,0
"N683C","Forres Health & Care Centre",2019-03-31,37,37,0
"R103H","Balfour Hospital - Type 1",2019-03-31,552,517,35
"S108H","Edington Cottage Hospital",2019-03-31,135,135,0
"S116H","Western General Hospital",2019-03-31,4140,3733,407
"S308H","St John's Hospital - Type 1",2019-03-31,5000,4602,398
"S314H","Royal Infirmary Of Edinburgh - Type 1",2019-03-31,10425,8588,1837
"S319H","Royal Hospital for Children and Young People Edinburgh - Type 1",2019-03-31,4705,4339,366
"T101H","Ninewells Hospital - Type 1",2019-03-31,4526,4282,244
"T202H","Perth Royal Infirmary - Type 1",2019-03-31,2174,2072,102
"T205H","St Margaret's Hospital",2019-03-31,25,25,0
"T209H","Blairgowrie Community Hospital",2019-03-31,270,269,1
"T304H","Arbroath Infirmary",2019-03-31,1347,1346,1
"T305H","Brechin Infirmary",2019-03-31,83,83,0
"T316H","Crieff Community Hospital",2019-03-31,66,66,0
