"stp20_nhs_code","stp20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","General Internal Medicine Service",698,56
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","General Surgery Service",5995,1039
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Gynaecology Service",5079,811
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Neurology Service",1464,76
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Neurosurgical Service",1791,201
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Ophthalmology Service",3990,475
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Oral Surgery Service",3007,325
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Medical Services",3734,181
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Other Services",507,38
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Paediatric Services",1012,50
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Surgical Services",1527,256
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Plastic Surgery Service",1297,257
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Respiratory Medicine Service",1146,27
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Rheumatology Service",840,13
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Total",60942,9031
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Trauma and Orthopaedic Service",8114,1006
"QWU","NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Urology Service",3416,533
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Cardiology Service",3133,146
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Cardiothoracic Surgery Service",10,2
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Dermatology Service",2815,50
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Ear Nose and Throat Service",5810,509
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Elderly Medicine Service",46,0
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Gastroenterology Service",3847,373
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","General Internal Medicine Service",47,1
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","General Surgery Service",3545,248
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Gynaecology Service",5862,472
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Neurology Service",1794,50
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Neurosurgical Service",10,0
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Ophthalmology Service",6109,675
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Oral Surgery Service",5455,373
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Medical Services",4794,458
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Mental Health Services",0,0
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Other Services",747,47
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Paediatric Services",2050,33
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Surgical Services",6024,234
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Plastic Surgery Service",311,14
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Respiratory Medicine Service",1643,44
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Rheumatology Service",277,2
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Total",66520,4982
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Trauma and Orthopaedic Service",9169,861
"QXU","NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Urology Service",3022,390
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Cardiology Service",6696,400
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Cardiothoracic Surgery Service",637,136
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Dermatology Service",9484,745
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Ear Nose and Throat Service",19704,4759
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Elderly Medicine Service",299,2
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Gastroenterology Service",11910,1994
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","General Internal Medicine Service",668,133
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","General Surgery Service",14967,4709
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Gynaecology Service",23205,5500
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Neurology Service",1379,2
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Neurosurgical Service",1747,140
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Ophthalmology Service",15975,1997
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Oral Surgery Service",6554,1615
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Medical Services",8446,333
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Mental Health Services",0,0
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Other Services",2134,76
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Paediatric Services",17243,992
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Other - Surgical Services",17372,3667
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Plastic Surgery Service",8935,2995
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Respiratory Medicine Service",4666,165
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Rheumatology Service",2160,137
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Total",208662,38850
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Trauma and Orthopaedic Service",23279,5314
"QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",2022-08-01,2022,"Aug","Urology Service",11202,3039
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiology Service",4926,652
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiothoracic Surgery Service",429,52
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Dermatology Service",1838,9
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ear Nose and Throat Service",6044,803
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Elderly Medicine Service",51,4
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gastroenterology Service",6278,834
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Internal Medicine Service",1528,242
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Surgery Service",7232,1037
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gynaecology Service",8358,1092
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurology Service",5975,1698
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurosurgical Service",3381,943
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ophthalmology Service",7892,506
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Oral Surgery Service",8425,2201
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Medical Services",4721,277
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Mental Health Services",67,0
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Other Services",296,34
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Paediatric Services",2729,75
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Surgical Services",8955,2128
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Plastic Surgery Service",2590,734
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Respiratory Medicine Service",950,58
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Rheumatology Service",1676,135
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Total",107027,16852
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Trauma and Orthopaedic Service",16606,2304
"QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Urology Service",6080,1034
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiology Service",4199,447
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiothoracic Surgery Service",293,11
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Dermatology Service",6033,605
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ear Nose and Throat Service",7033,411
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Elderly Medicine Service",49,0
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gastroenterology Service",2608,27
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Internal Medicine Service",543,1
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Surgery Service",4663,554
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gynaecology Service",7572,741
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurology Service",2953,102
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurosurgical Service",2207,387
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ophthalmology Service",6228,202
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Oral Surgery Service",8092,572
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Medical Services",4439,355
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Mental Health Services",26,0
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Other Services",751,62
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Paediatric Services",10631,1330
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Surgical Services",6633,1397
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Plastic Surgery Service",1079,200
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Respiratory Medicine Service",1341,13
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Rheumatology Service",718,6
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Total",101049,11557
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Trauma and Orthopaedic Service",18756,3703
"QF7","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Urology Service",4202,431
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiology Service",2165,214
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiothoracic Surgery Service",8,0
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Dermatology Service",2840,712
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ear Nose and Throat Service",6915,1760
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Elderly Medicine Service",77,12
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gastroenterology Service",3033,331
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Internal Medicine Service",399,8
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Surgery Service",7337,2514
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gynaecology Service",5723,1823
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurology Service",1333,38
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ophthalmology Service",6107,310
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Oral Surgery Service",3957,993
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Medical Services",1853,79
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Other Services",383,38
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Paediatric Services",444,60
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Surgical Services",3411,788
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Plastic Surgery Service",262,44
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Respiratory Medicine Service",1354,174
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Rheumatology Service",901,135
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Total",61883,13141
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Trauma and Orthopaedic Service",7988,1580
"QGH","NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Urology Service",5393,1528
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiology Service",4121,186
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiothoracic Surgery Service",497,88
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Dermatology Service",5934,1005
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ear Nose and Throat Service",7170,1562
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Elderly Medicine Service",101,4
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gastroenterology Service",3784,505
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Internal Medicine Service",1054,42
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Surgery Service",8166,1875
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gynaecology Service",7509,1154
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurology Service",1928,144
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurosurgical Service",31,4
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ophthalmology Service",10159,1399
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Oral Surgery Service",4149,858
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Medical Services",8052,750
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Other Services",932,73
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Paediatric Services",2883,642
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Surgical Services",3743,511
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Plastic Surgery Service",3379,702
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Respiratory Medicine Service",2901,283
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Rheumatology Service",1465,35
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Total",98366,16195
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Trauma and Orthopaedic Service",14806,3189
"QH8","NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Urology Service",5602,1184
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiology Service",3963,268
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiothoracic Surgery Service",1,0
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Dermatology Service",2781,349
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ear Nose and Throat Service",7984,1192
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Elderly Medicine Service",104,2
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gastroenterology Service",2072,49
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Internal Medicine Service",294,16
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Surgery Service",3003,241
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gynaecology Service",5937,641
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurology Service",1860,38
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ophthalmology Service",12105,2858
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Oral Surgery Service",4494,383
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Medical Services",2541,62
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Mental Health Services",0,0
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Other Services",432,22
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Paediatric Services",2244,111
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Surgical Services",5090,609
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Plastic Surgery Service",1028,141
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Respiratory Medicine Service",1590,6
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Rheumatology Service",602,15
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Total",69792,8917
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Trauma and Orthopaedic Service",6782,1492
"QHG","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Urology Service",4885,422
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiology Service",4802,175
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Cardiothoracic Surgery Service",138,17
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Dermatology Service",9047,2685
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ear Nose and Throat Service",21532,7380
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Elderly Medicine Service",65,2
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gastroenterology Service",11998,3447
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Internal Medicine Service",267,1
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","General Surgery Service",13310,3733
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Gynaecology Service",13482,3549
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurology Service",6069,2133
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Neurosurgical Service",791,169
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Ophthalmology Service",17387,3949
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Oral Surgery Service",9268,2548
"QHL","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",2022-09-01,2022,"Sep","Other - Medical Services",9655,1092
