"hb19_code","date","specialty","average_number_available_staffed_beds","average_number_occupied_beds","percent_occupied_beds"
"S08000030",2020-04-01,"Gastroenterology",30.7472527472527,18.9340659340659,0.615796997855611
"S08000030",2020-07-01,"Gastroenterology",34.8152173913044,27.304347826087,0.784264751795192
"S08000030",2020-10-01,"Gastroenterology",32.8478260869565,24.1413043478261,0.734943745863667
"S08000030",2021-01-01,"Gastroenterology",30.0111111111111,22.3111111111111,0.743428359866716
"S08000030",2021-04-01,"Gastroenterology",31.2197802197802,24.2417582417582,0.776487152411123
"S08000030",2021-07-01,"Gastroenterology",31.6413043478261,25.1304347826087,0.794228787358296
"S08000030",2021-10-01,"Gastroenterology",29.9239130434783,22.9673913043478,0.767526334907374
"S08000030",2022-01-01,"Gastroenterology",34.7222222222222,27.1888888888889,0.78304
"S08000030",2022-04-01,"Gastroenterology",38.1428571428571,31.6703296703297,0.830308268510516
"S08000030",2022-07-01,"Gastroenterology",37.1630434782609,30.4782608695652,0.820122842936531
"S08000030",2022-10-01,"Gastroenterology",37.5652173913044,30.9130434782609,0.822916666666667
"S08000030",2023-01-01,"Gastroenterology",31.7,26.6777777777778,0.841570276901507
"S08000030",2023-04-01,"Gastroenterology",31.032967032967,23.9120879120879,0.770538243626062
"S08000030",2023-07-01,"Gastroenterology",33.3695652173913,26.2934782608696,0.787947882736156
"S08000030",2023-10-01,"Gastroenterology",33.0760869565217,25.5,0.770949720670391
"S08000030",2024-01-01,"Gastroenterology",34.3626373626374,27.3076923076923,0.794691397505596
"S08000030",2024-04-01,"Gastroenterology",36.2637362637363,29.6373626373626,0.817272727272727
"S08000030",2019-04-01,"General Medicine",175.021978021978,149.362637362637,0.853393608338042
"S08000030",2019-07-01,"General Medicine",180.836956521739,161.54347826087,0.893310091963695
"S08000030",2019-10-01,"General Medicine",185.847826086957,162.608695652174,0.874956135220494
"S08000030",2020-01-01,"General Medicine",186.263736263736,152.142857142857,0.816814159292035
"S08000030",2020-04-01,"General Medicine",179.538461538462,109.175824175824,0.608091565675113
"S08000030",2020-07-01,"General Medicine",178.271739130435,135.478260869565,0.759953661362112
"S08000030",2020-10-01,"General Medicine",187.141304347826,136.119565217391,0.727362490561654
"S08000030",2021-01-01,"General Medicine",204.4,150.555555555556,0.736573168080017
"S08000030",2021-04-01,"General Medicine",199.835164835165,142.769230769231,0.714434973879571
"S08000030",2021-07-01,"General Medicine",211.076086956522,156.717391304348,0.742468716205778
"S08000030",2021-10-01,"General Medicine",217.25,165.95652173913,0.763896532746285
"S08000030",2022-01-01,"General Medicine",223.433333333333,171.444444444444,0.767318116266348
"S08000030",2022-04-01,"General Medicine",212.065934065934,156.285714285714,0.736967561405327
"S08000030",2022-07-01,"General Medicine",225.45652173913,160.195652173913,0.710539002989104
"S08000030",2022-10-01,"General Medicine",212.75,156.489130434783,0.735554079599448
"S08000030",2023-01-01,"General Medicine",267.477777777778,173.877777777778,0.650064387488057
"S08000030",2023-04-01,"General Medicine",259.769230769231,149.164835164835,0.57422056770591
"S08000030",2023-07-01,"General Medicine",273.086956521739,152.380434782609,0.557992357904792
"S08000030",2023-10-01,"General Medicine",292.086956521739,157.173913043478,0.538106579339089
"S08000030",2024-01-01,"General Medicine",233.824175824176,162.494505494505,0.694943133753172
"S08000030",2024-04-01,"General Medicine",223.934065934066,148.494505494505,0.663117087054667
"S08000030",2019-04-01,"General Psychiatry (Mental Illness)",132.516483516484,109.252747252747,0.824446471515051
"S08000030",2019-07-01,"General Psychiatry (Mental Illness)",133.304347826087,107.108695652174,0.803489889106327
"S08000030",2019-10-01,"General Psychiatry (Mental Illness)",135.641304347826,110.04347826087,0.811282955365013
"S08000030",2020-01-01,"General Psychiatry (Mental Illness)",133.945054945055,104.153846153846,0.77758634834687
"S08000030",2020-04-01,"General Psychiatry (Mental Illness)",137.021978021978,80.5824175824176,0.588098484240917
"S08000030",2020-07-01,"General Psychiatry (Mental Illness)",135.282608695652,95.7065217391304,0.707456210830789
"S08000030",2020-10-01,"General Psychiatry (Mental Illness)",130.782608695652,113.358695652174,0.866771941489362
"S08000030",2021-01-01,"General Psychiatry (Mental Illness)",125.455555555556,115.066666666667,0.917190682844744
"S08000030",2021-04-01,"General Psychiatry (Mental Illness)",121.032967032967,112.10989010989,0.926275649173779
"S08000030",2021-07-01,"General Psychiatry (Mental Illness)",120.413043478261,116.652173913043,0.968766925437805
"S08000030",2021-10-01,"General Psychiatry (Mental Illness)",133.326086956522,117.510869565217,0.881379422794717
"S08000030",2022-01-01,"General Psychiatry (Mental Illness)",137.022222222222,119.4,0.871391501783977
"S08000030",2022-04-01,"General Psychiatry (Mental Illness)",137.901098901099,114,0.826679416686589
"S08000030",2022-07-01,"General Psychiatry (Mental Illness)",133.152173913043,115.630434782609,0.868408163265306
"S08000030",2022-10-01,"General Psychiatry (Mental Illness)",135.695652173913,118.119565217391,0.870474206984941
"S08000030",2023-01-01,"General Psychiatry (Mental Illness)",135.811111111111,122.2,0.899779104966048
"S08000030",2023-04-01,"General Psychiatry (Mental Illness)",134.934065934066,120.175824175824,0.890626272497761
"S08000030",2023-07-01,"General Psychiatry (Mental Illness)",138.815217391304,119.282608695652,0.859290580220813
"S08000030",2023-10-01,"General Psychiatry (Mental Illness)",139.336956521739,115.380434782609,0.828067711990015
"S08000030",2024-01-01,"General Psychiatry (Mental Illness)",138.923076923077,108.373626373626,0.780098085745926
"S08000030",2024-04-01,"General Psychiatry (Mental Illness)",137.813186813187,103.615384615385,0.751853919145204
"S08000030",2019-04-01,"General Surgery",151.505494505495,123.868131868132,0.817581779937622
"S08000030",2019-07-01,"General Surgery",157.239130434783,126.282608695652,0.80312456795244
"S08000030",2019-10-01,"General Surgery",152.032608695652,117.95652173913,0.775863301637234
"S08000030",2020-01-01,"General Surgery",155.604395604396,116.747252747253,0.750282485875706
"S08000030",2020-04-01,"General Surgery",144.923076923077,80.5164835164835,0.555580831058538
"S08000030",2020-07-01,"General Surgery",158.95652173913,112.858695652174,0.70999726477024
"S08000030",2020-10-01,"General Surgery",162.652173913043,106.836956521739,0.656843090082866
"S08000030",2021-01-01,"General Surgery",145.666666666667,104.144444444444,0.714950419527079
"S08000030",2021-04-01,"General Surgery",173.758241758242,121.813186813187,0.701049835567923
"S08000030",2021-07-01,"General Surgery",167.413043478261,118.673913043478,0.708868978054798
"S08000030",2021-10-01,"General Surgery",180.70652173913,121.771739130435,0.673864661654135
"S08000030",2022-01-01,"General Surgery",173.966666666667,124.233333333333,0.714121479210577
"S08000030",2022-04-01,"General Surgery",176.351648351648,128.461538461538,0.728439680957129
"S08000030",2022-07-01,"General Surgery",165.054347826087,120.097826086957,0.727625946657886
"S08000030",2022-10-01,"General Surgery",164.902173913043,125.978260869565,0.763957550589941
"S08000030",2023-01-01,"General Surgery",159.688888888889,127.077777777778,0.795783467854161
"S08000030",2023-04-01,"General Surgery",166.571428571429,122.197802197802,0.733606016624884
"S08000030",2023-07-01,"General Surgery",165.326086956522,123.684782608696,0.748126232741617
"S08000030",2023-10-01,"General Surgery",161.434782608696,124.032608695652,0.768314031780232
"S08000030",2024-01-01,"General Surgery",159.076923076923,132.967032967033,0.835866261398176
"S08000030",2024-04-01,"General Surgery",157.208791208791,123.901098901099,0.788130854187054
"S08000030",2019-04-01,"Genito-Urinary Medicine",0.307692307692308,0.307692307692308,1
"S08000030",2019-04-01,"Geriatric Medicine - units other than long stay",230.406593406593,195.637362637363,0.849096198788572
"S08000030",2019-07-01,"Geriatric Medicine - units other than long stay",248.673913043478,208.239130434783,0.83739837398374
"S08000030",2019-10-01,"Geriatric Medicine - units other than long stay",277.684782608696,227.20652173913,0.818217403217599
"S08000030",2020-01-01,"Geriatric Medicine - units other than long stay",273.230769230769,219.923076923077,0.804898648648649
"S08000030",2020-04-01,"Geriatric Medicine - units other than long stay",240.395604395604,144.175824175824,0.599744011702322
"S08000030",2020-07-01,"Geriatric Medicine - units other than long stay",233.815217391304,180.836956521739,0.77341825112733
"S08000030",2020-10-01,"Geriatric Medicine - units other than long stay",232.467391304348,191.336956521739,0.823070089306588
"S08000030",2021-01-01,"Geriatric Medicine - units other than long stay",252.522222222222,195.488888888889,0.774145289743477
"S08000030",2021-04-01,"Geriatric Medicine - units other than long stay",221.835164835165,177.56043956044,0.800416109377322
"S08000030",2021-07-01,"Geriatric Medicine - units other than long stay",223.79347826087,189.978260869565,0.848899898003788
"S08000030",2021-10-01,"Geriatric Medicine - units other than long stay",236.652173913043,215.032608695652,0.908644130075326
"S08000030",2022-01-01,"Geriatric Medicine - units other than long stay",256.288888888889,230.522222222222,0.899462412208445
"S08000030",2022-04-01,"Geriatric Medicine - units other than long stay",262.32967032967,238.483516483516,0.909098525469169
"S08000030",2022-07-01,"Geriatric Medicine - units other than long stay",273.804347826087,255.076086956522,0.931599841206828
"S08000030",2022-10-01,"Geriatric Medicine - units other than long stay",269.978260869565,256.163043478261,0.948828408084387
"S08000030",2023-01-01,"Geriatric Medicine - units other than long stay",272.755555555556,255.566666666667,0.936980609418283
"S08000030",2023-04-01,"Geriatric Medicine - units other than long stay",256.263736263736,240.89010989011,0.940008576329331
"S08000030",2023-07-01,"Geriatric Medicine - units other than long stay",266.597826086957,246.173913043478,0.923390549190688
"S08000030",2023-10-01,"Geriatric Medicine - units other than long stay",282.673913043478,262.097826086957,0.927209105591017
"S08000030",2024-01-01,"Geriatric Medicine - units other than long stay",280.648351648352,264.208791208791,0.941422921805865
"S08000030",2024-04-01,"Geriatric Medicine - units other than long stay",279.373626373626,255.846153846154,0.915784919167683
"S08000030",2019-04-01,"Gynaecology",33.032967032967,7.68131868131868,0.232534930139721
"S08000030",2019-07-01,"Gynaecology",31.8478260869565,8.67391304347826,0.272354948805461
"S08000030",2019-10-01,"Gynaecology",33.0760869565217,7.77173913043478,0.234965494577719
"S08000030",2020-01-01,"Gynaecology",30.9010989010989,7.38461538461539,0.238975817923186
"S08000030",2020-04-01,"Gynaecology",31.8791208791209,4.32967032967033,0.135815236125474
"S08000030",2020-07-01,"Gynaecology",31.25,5.68478260869565,0.181913043478261
"S08000030",2020-10-01,"Gynaecology",29.8913043478261,6.10869565217391,0.204363636363636
"S08000030",2021-01-01,"Gynaecology",31.5555555555556,4.5,0.142605633802817
"S08000030",2021-04-01,"Gynaecology",33.4615384615385,6.42857142857143,0.192118226600985
"S08000030",2021-07-01,"Gynaecology",33.8804347826087,7.09782608695652,0.209496310555021
"S08000030",2021-10-01,"Gynaecology",30.1086956521739,6.66304347826087,0.22129963898917
"S08000030",2022-01-01,"Gynaecology",29.8333333333333,7.48888888888889,0.251024208566108
"S08000030",2022-04-01,"Gynaecology",27.3296703296703,6.18681318681319,0.22637716123844
"S08000030",2022-07-01,"Gynaecology",28.5760869565217,6.79347826086957,0.237732978318752
"S08000030",2022-10-01,"Gynaecology",26.8478260869565,6.20652173913043,0.231174089068826
"S08000030",2023-01-01,"Gynaecology",28.2555555555556,6.4,0.226504128981518
"S08000030",2023-04-01,"Gynaecology",30.4615384615385,8.79120879120879,0.288600288600289
"S08000030",2023-07-01,"Gynaecology",28.3260869565217,7.72826086956522,0.272831926323868
"S08000030",2023-10-01,"Gynaecology",26.25,6.5,0.247619047619048
"S08000030",2024-01-01,"Gynaecology",23.6593406593407,6.53846153846154,0.276358569437993
"S08000030",2024-04-01,"Gynaecology",26.3186813186813,7.05494505494505,0.268058455114823
"S08000030",2019-04-01,"Haematology",12.7912087912088,11.5054945054945,0.899484536082474
"S08000030",2019-07-01,"Haematology",11.5869565217391,9.91304347826087,0.855534709193246
"S08000030",2019-10-01,"Haematology",13.1304347826087,10.3586956521739,0.788907284768212
"S08000030",2020-01-01,"Haematology",14.7692307692308,13.4395604395604,0.909970238095238
"S08000030",2020-04-01,"Haematology",13.956043956044,9.9010989010989,0.709448818897638
"S08000030",2020-07-01,"Haematology",10.3804347826087,8.54347826086956,0.82303664921466
"S08000030",2020-10-01,"Haematology",10.6739130434783,8.67391304347826,0.812627291242363
"S08000030",2021-01-01,"Haematology",11,8.44444444444444,0.767676767676768
"S08000030",2021-04-01,"Haematology",12.5274725274725,10.7142857142857,0.855263157894737
"S08000030",2021-07-01,"Haematology",12.25,10.1413043478261,0.827861579414375
"S08000030",2021-10-01,"Haematology",12.9239130434783,10.1195652173913,0.783010933557611
"S08000030",2022-01-01,"Haematology",12.8555555555556,11.6,0.902333621434745
"S08000030",2022-04-01,"Haematology",13.1098901098901,11.9340659340659,0.910310142497905
"S08000030",2022-07-01,"Haematology",11.054347826087,10.7391304347826,0.971484759095378
"S08000030",2022-10-01,"Haematology",13.0978260869565,13.0108695652174,0.993360995850622
"S08000030",2023-01-01,"Haematology",13.6444444444444,13.5555555555556,0.993485342019544
"S08000030",2023-04-01,"Haematology",12.9450549450549,12.1098901098901,0.935483870967742
"S08000030",2023-07-01,"Haematology",13.1413043478261,12.7717391304348,0.97187758478081
"S08000030",2023-10-01,"Haematology",12.5652173913043,12.304347826087,0.97923875432526
"S08000030",2024-01-01,"Haematology",11.7582417582418,11.3076923076923,0.961682242990654
"S08000030",2024-04-01,"Haematology",14.2087912087912,14.2087912087912,1
"S08000030",2019-07-01,"Immunology",0.0108695652173913,0.0108695652173913,1
"S08000030",2019-10-01,"Immunology",0.0108695652173913,0.0108695652173913,1
"S08000030",2020-01-01,"Immunology",0.010989010989011,0.010989010989011,1
"S08000030",2021-04-01,"Immunology",0.010989010989011,0.010989010989011,1
"S08000030",2022-01-01,"Immunology",0.0111111111111111,0.0111111111111111,1
"S08000030",2019-04-01,"Infectious Diseases",13.3956043956044,11.967032967033,0.893355209187859
"S08000030",2019-07-01,"Infectious Diseases",13.445652173913,11.5978260869565,0.862570735650768
"S08000030",2019-10-01,"Infectious Diseases",15.7717391304348,14.3695652173913,0.911095796002757
"S08000030",2020-01-01,"Infectious Diseases",16.1538461538462,11.1208791208791,0.68843537414966
"S08000030",2020-04-01,"Infectious Diseases",38.1098901098901,12.4945054945055,0.327854671280277
"S08000030",2020-07-01,"Infectious Diseases",23.4347826086957,13.9891304347826,0.596938775510204
"S08000030",2020-10-01,"Infectious Diseases",50.1086956521739,24.8913043478261,0.496746203904555
"S08000030",2021-01-01,"Infectious Diseases",52.8444444444444,20.3222222222222,0.384566862910009
"S08000030",2021-04-01,"Infectious Diseases",51.5164835164835,11.7032967032967,0.227175767918089
"S08000030",2021-07-01,"Infectious Diseases",71.1521739130435,22.0760869565217,0.310265811182401
"S08000030",2021-10-01,"Infectious Diseases",64.0434782608696,17.3695652173913,0.271215207060421
"S08000030",2022-01-01,"Infectious Diseases",79.7777777777778,16.6666666666667,0.20891364902507
"S08000030",2022-04-01,"Infectious Diseases",80.2417582417582,13.5054945054945,0.168310052040537
"S08000030",2022-07-01,"Infectious Diseases",67.0869565217391,9.78260869565217,0.145819831497084
"S08000030",2022-10-01,"Infectious Diseases",57.9891304347826,13.5434782608696,0.233552014995314
"S08000030",2023-01-01,"Infectious Diseases",55.2555555555556,12.9333333333333,0.234063945304645
"S08000030",2023-04-01,"Infectious Diseases",46.4175824175824,13.1868131868132,0.284090909090909
"S08000030",2023-07-01,"Infectious Diseases",52.8260869565217,12.6086956521739,0.238683127572016
"S08000030",2023-10-01,"Infectious Diseases",46.7391304347826,12.7608695652174,0.273023255813953
"S08000030",2024-01-01,"Infectious Diseases",42.3736263736264,13.0879120879121,0.308869294605809
"S08000030",2024-04-01,"Infectious Diseases",43.4285714285714,12.956043956044,0.29832995951417
"S08000030",2019-04-01,"Learning Disability",35.021978021978,24.7582417582418,0.706934421085661
"S08000030",2019-07-01,"Learning Disability",38.7717391304348,26.4239130434783,0.68152509111298
"S08000030",2019-10-01,"Learning Disability",39.1304347826087,25.3152173913043,0.646944444444444
"S08000030",2020-01-01,"Learning Disability",38.5494505494505,25.2747252747253,0.655644241733181
"S08000030",2020-04-01,"Learning Disability",35.3626373626374,21.3626373626374,0.604101926662523
"S08000030",2020-07-01,"Learning Disability",36.7391304347826,23.5,0.639644970414201
"S08000030",2020-10-01,"Learning Disability",37.8695652173913,23.8152173913043,0.628874856486797
"S08000030",2021-01-01,"Learning Disability",36.5888888888889,24.8111111111111,0.678105071363498
