"hsct22_name","date","year","month","specialty","waits_over_18_weeks","waits_over_52_weeks","total_waits"
"Western",2020-06-01,2020,"Jun","GP Other",61,1,176
"Western",2020-06-01,2020,"Jun","General Medicine",5475,2636,8495
"Western",2020-06-01,2020,"Jun","General Surgery",7488,4380,9276
"Western",2020-06-01,2020,"Jun","Geriatric Medicine",155,7,321
"Western",2020-06-01,2020,"Jun","Gynaecology",2320,433,3498
"Western",2020-06-01,2020,"Jun","Haematology (Clinical)",2,0,41
"Western",2020-06-01,2020,"Jun","Learning Disability",44,13,61
"Western",2020-06-01,2020,"Jun","Nephrology",82,2,165
"Western",2020-06-01,2020,"Jun","Neurology",4232,3480,4496
"Western",2020-06-01,2020,"Jun","Ophthalmology",5332,2032,6467
"Western",2020-06-01,2020,"Jun","Oral Surgery",3113,1887,3627
"Western",2020-06-01,2020,"Jun","Orthodontics",213,13,261
"Western",2020-06-01,2020,"Jun","Paediatrics",1058,365,1645
"Western",2020-06-01,2020,"Jun","Pain Management",414,56,613
"Western",2020-06-01,2020,"Jun","Palliative Medicine",1,0,2
"Western",2020-06-01,2020,"Jun","Rheumatology",1383,775,1705
"Western",2020-06-01,2020,"Jun","T & O Surgery",9736,6709,11429
"Western",2020-06-01,2020,"Jun","Urology",1556,567,2577
"Western",2020-03-01,2020,"Mar","Cardiology",135,6,790
"Western",2020-03-01,2020,"Mar","Chemical Pathology",3,0,39
"Western",2020-03-01,2020,"Mar","Clinical Oncology",0,0,62
"Western",2020-03-01,2020,"Mar","Dermatology",655,343,1162
"Western",2020-03-01,2020,"Mar","ENT",2353,1310,4582
"Western",2020-03-01,2020,"Mar","GP Other",8,0,180
"Western",2020-03-01,2020,"Mar","General Medicine",4370,1873,7792
"Western",2020-03-01,2020,"Mar","General Surgery",6303,3626,8660
"Western",2020-03-01,2020,"Mar","Geriatric Medicine",66,0,239
"Western",2020-03-01,2020,"Mar","Gynaecology",1324,159,3205
"Western",2020-03-01,2020,"Mar","Haematology (Clinical)",0,0,58
"Western",2020-03-01,2020,"Mar","Learning Disability",36,11,54
"Western",2020-03-01,2020,"Mar","Nephrology",26,0,136
"Western",2020-03-01,2020,"Mar","Neurology",3951,3213,4366
"Western",2020-03-01,2020,"Mar","Obstetrics",0,0,1
"Western",2020-03-01,2020,"Mar","Ophthalmology",4029,1138,6587
"Western",2020-03-01,2020,"Mar","Oral Surgery",3652,2437,4544
"Western",2020-03-01,2020,"Mar","Orthodontics",131,0,250
"Western",2020-03-01,2020,"Mar","Paediatrics",961,303,1822
"Western",2020-03-01,2020,"Mar","Pain Management",396,71,724
"Western",2020-03-01,2020,"Mar","Palliative Medicine",0,0,5
"Western",2020-03-01,2020,"Mar","Rheumatology",1080,613,1543
"Western",2020-03-01,2020,"Mar","T & O Surgery",8819,5991,11224
"Western",2020-03-01,2020,"Mar","Thoracic Medicine",0,0,15
"Western",2020-03-01,2020,"Mar","Urology",1062,421,2505
"Western",2020-09-01,2020,"Sep","Cardiology",28,7,277
"Western",2020-09-01,2020,"Sep","Chemical Pathology",31,0,56
"Western",2020-09-01,2020,"Sep","Clinical Oncology",0,0,73
"Western",2020-09-01,2020,"Sep","Dermatology",850,549,1269
"Western",2020-09-01,2020,"Sep","ENT",4197,1826,5586
"Western",2020-09-01,2020,"Sep","GP Other",87,4,232
"Western",2020-09-01,2020,"Sep","General Medicine",6165,3443,9221
"Western",2020-09-01,2020,"Sep","General Surgery",7905,5233,9929
"Western",2020-09-01,2020,"Sep","Geriatric Medicine",176,20,348
"Western",2020-09-01,2020,"Sep","Gynaecology",2569,761,3897
"Western",2020-09-01,2020,"Sep","Haematology (Clinical)",0,0,47
"Western",2020-09-01,2020,"Sep","Learning Disability",46,18,57
"Western",2020-09-01,2020,"Sep","Nephrology",50,1,148
"Western",2020-09-01,2020,"Sep","Neurology",3501,2868,3835
"Western",2020-09-01,2020,"Sep","Ophthalmology",5414,2618,6857
"Western",2020-09-01,2020,"Sep","Oral Surgery",3158,2125,3715
"Western",2020-09-01,2020,"Sep","Orthodontics",181,52,211
"Western",2020-09-01,2020,"Sep","Paediatrics",923,391,1431
"Western",2020-09-01,2020,"Sep","Pain Management",441,97,683
"Western",2020-09-01,2020,"Sep","Palliative Medicine",1,0,2
"Western",2020-09-01,2020,"Sep","Rheumatology",1485,891,1885
"Western",2020-09-01,2020,"Sep","T & O Surgery",9709,7152,11709
"Western",2020-09-01,2020,"Sep","Urology",1704,756,2615
"Western",2021-12-01,2021,"Dec","Cardiology",54,1,392
"Western",2021-12-01,2021,"Dec","Chemical Pathology",29,0,67
"Western",2021-12-01,2021,"Dec","Clinical Oncology",0,0,102
"Western",2021-12-01,2021,"Dec","Dermatology",411,90,1148
"Western",2021-12-01,2021,"Dec","ENT",5308,3784,6835
"Western",2021-12-01,2021,"Dec","GP Other",263,21,582
"Western",2021-12-01,2021,"Dec","General Medicine",7431,5348,10183
"Western",2021-12-01,2021,"Dec","General Surgery",10632,7930,13022
"Western",2021-12-01,2021,"Dec","Geriatric Medicine",374,184,577
"Western",2021-12-01,2021,"Dec","Gynaecology",4239,2726,6007
"Western",2021-12-01,2021,"Dec","Haematology (Clinical)",0,0,43
"Western",2021-12-01,2021,"Dec","Learning Disability",69,35,76
"Western",2021-12-01,2021,"Dec","Nephrology",1,0,89
"Western",2021-12-01,2021,"Dec","Neurology",3530,2959,3986
"Western",2021-12-01,2021,"Dec","Ophthalmology",6532,4660,8430
"Western",2021-12-01,2021,"Dec","Oral Surgery",3522,2879,4196
"Western",2021-12-01,2021,"Dec","Orthodontics",194,123,254
"Western",2021-12-01,2021,"Dec","Paediatrics",856,420,1723
"Western",2021-12-01,2021,"Dec","Pain Management",218,104,443
"Western",2021-12-01,2021,"Dec","Palliative Medicine",0,0,3
"Western",2021-12-01,2021,"Dec","Rheumatology",2111,1404,2665
"Western",2021-12-01,2021,"Dec","T & O Surgery",8168,5560,10830
"Western",2021-12-01,2021,"Dec","Urology",1491,940,3004
"Western",2021-06-01,2021,"Jun","Cardiology",31,2,377
"Western",2021-06-01,2021,"Jun","Chemical Pathology",4,0,34
"Western",2021-06-01,2021,"Jun","Clinical Oncology",0,0,102
"Western",2021-06-01,2021,"Jun","Dermatology",287,204,1025
"Western",2021-06-01,2021,"Jun","ENT",5125,3677,6921
"Western",2021-06-01,2021,"Jun","GP Other",142,9,383
"Western",2021-06-01,2021,"Jun","General Medicine",6946,4899,9935
"Western",2021-06-01,2021,"Jun","General Surgery",9554,7141,11981
"Western",2021-06-01,2021,"Jun","Geriatric Medicine",328,107,568
"Western",2021-06-01,2021,"Jun","Gynaecology",3510,2044,5212
"Western",2021-06-01,2021,"Jun","Haematology (Clinical)",0,0,31
"Western",2021-06-01,2021,"Jun","Learning Disability",53,23,70
"Western",2021-06-01,2021,"Jun","Nephrology",16,2,116
"Western",2021-06-01,2021,"Jun","Neurology",3385,2927,3831
"Western",2021-06-01,2021,"Jun","Ophthalmology",5816,4074,7806
"Western",2021-06-01,2021,"Jun","Oral Surgery",3594,2903,4252
"Western",2021-06-01,2021,"Jun","Orthodontics",213,147,272
"Western",2021-06-01,2021,"Jun","Paediatrics",842,471,1704
"Western",2021-06-01,2021,"Jun","Pain Management",214,137,481
"Western",2021-06-01,2021,"Jun","Palliative Medicine",0,0,1
"Western",2021-06-01,2021,"Jun","Rheumatology",1703,1199,2364
"Western",2021-06-01,2021,"Jun","T & O Surgery",8202,6327,11188
"Western",2021-06-01,2021,"Jun","Thoracic Surgery",1,0,1
"Western",2021-06-01,2021,"Jun","Urology",1394,870,2595
"Western",2021-03-01,2021,"Mar","Cardiology",37,5,368
"Western",2021-03-01,2021,"Mar","Chemical Pathology",13,1,51
"Western",2021-03-01,2021,"Mar","Clinical Oncology",0,0,81
"Western",2021-03-01,2021,"Mar","Dermatology",512,419,939
"Western",2021-03-01,2021,"Mar","ENT",5159,3630,6822
"Western",2021-03-01,2021,"Mar","GP Other",109,21,381
"Western",2021-03-01,2021,"Mar","General Medicine",6691,4800,9641
"Western",2021-03-01,2021,"Mar","General Surgery",9160,7062,11481
"Western",2021-03-01,2021,"Mar","Geriatric Medicine",189,71,314
"Western",2021-03-01,2021,"Mar","Gynaecology",3371,2089,4968
"Western",2021-03-01,2021,"Mar","Haematology (Clinical)",0,0,42
"Western",2021-03-01,2021,"Mar","Learning Disability",55,30,68
"Western",2021-03-01,2021,"Mar","Nephrology",41,4,156
"Western",2021-03-01,2021,"Mar","Neurology",3462,3035,3847
"Western",2021-03-01,2021,"Mar","Ophthalmology",5946,4584,7823
"Western",2021-03-01,2021,"Mar","Oral Surgery",3503,2870,4052
"Western",2021-03-01,2021,"Mar","Orthodontics",195,149,272
"Western",2021-03-01,2021,"Mar","Paediatrics",973,591,1518
"Western",2021-03-01,2021,"Mar","Pain Management",263,197,493
"Western",2021-03-01,2021,"Mar","Palliative Medicine",1,0,3
"Western",2021-03-01,2021,"Mar","Rheumatology",1719,1251,2263
"Western",2021-03-01,2021,"Mar","T & O Surgery",8986,7190,11187
"Western",2021-03-01,2021,"Mar","Thoracic Surgery",1,0,1
"Western",2021-03-01,2021,"Mar","Urology",1332,932,2805
"Western",2021-09-01,2021,"Sep","Cardiology",38,1,423
"Western",2021-09-01,2021,"Sep","Chemical Pathology",10,0,76
"Western",2021-09-01,2021,"Sep","Clinical Oncology",0,0,182
"Western",2021-09-01,2021,"Sep","Dermatology",246,97,1142
"Western",2021-09-01,2021,"Sep","ENT",5414,3906,7048
"Western",2021-09-01,2021,"Sep","GP Other",195,5,433
"Western",2021-09-01,2021,"Sep","General Medicine",7264,5207,10389
"Western",2021-09-01,2021,"Sep","General Surgery",10433,7764,13200
"Western",2021-09-01,2021,"Sep","Geriatric Medicine",357,138,537
"Western",2021-09-01,2021,"Sep","Gynaecology",3950,2370,5677
"Western",2021-09-01,2021,"Sep","Haematology (Clinical)",0,0,51
"Western",2021-09-01,2021,"Sep","Learning Disability",51,19,69
"Western",2021-09-01,2021,"Sep","Nephrology",0,0,80
"Western",2021-09-01,2021,"Sep","Neurology",3535,3007,3974
"Western",2021-09-01,2021,"Sep","Ophthalmology",6375,4485,8550
"Western",2021-09-01,2021,"Sep","Oral Surgery",3587,2989,4316
"Western",2021-09-01,2021,"Sep","Orthodontics",228,144,271
"Western",2021-09-01,2021,"Sep","Paediatrics",901,446,1700
"Western",2021-09-01,2021,"Sep","Pain Management",202,120,466
"Western",2021-09-01,2021,"Sep","Palliative Medicine",0,0,2
"Western",2021-09-01,2021,"Sep","Rheumatology",1997,1320,2547
"Western",2021-09-01,2021,"Sep","T & O Surgery",8787,6323,11361
"Western",2021-09-01,2021,"Sep","Urology",1523,872,2829
"Western",2022-12-01,2022,"Dec","Cardiology",123,33,697
"Western",2022-12-01,2022,"Dec","Chemical Pathology",1,0,45
"Western",2022-12-01,2022,"Dec","Clinical Oncology",0,0,103
"Western",2022-12-01,2022,"Dec","Dermatology",895,252,1917
"Western",2022-12-01,2022,"Dec","ENT",5745,3721,8041
"Western",2022-12-01,2022,"Dec","GP Other",387,186,762
"Western",2022-12-01,2022,"Dec","General Medicine",7762,5686,11592
"Western",2022-12-01,2022,"Dec","General Surgery",11682,8808,14307
"Western",2022-12-01,2022,"Dec","Geriatric Medicine",425,218,606
"Western",2022-12-01,2022,"Dec","Gynaecology",5418,3769,7121
"Western",2022-12-01,2022,"Dec","Haematology (Clinical)",0,0,70
"Western",2022-12-01,2022,"Dec","Learning Disability",8,0,38
"Western",2022-12-01,2022,"Dec","Nephrology",32,0,130
"Western",2022-12-01,2022,"Dec","Neurology",3976,3176,4460
"Western",2022-12-01,2022,"Dec","Ophthalmology",5060,3293,7234
"Western",2022-12-01,2022,"Dec","Oral Surgery",3291,2593,4000
"Western",2022-12-01,2022,"Dec","Orthodontics",46,0,132
"Western",2022-12-01,2022,"Dec","Paediatrics",1338,494,2230
"Western",2022-12-01,2022,"Dec","Pain Management",111,12,350
"Western",2022-12-01,2022,"Dec","Palliative Medicine",3,2,5
"Western",2022-12-01,2022,"Dec","Rheumatology",1997,1354,2562
"Western",2022-12-01,2022,"Dec","T & O Surgery",7680,4576,10458
"Western",2022-12-01,2022,"Dec","Urology",1851,998,3549
"Western",2022-06-01,2022,"Jun","Cardiology",86,15,511
"Western",2022-06-01,2022,"Jun","Chemical Pathology",0,0,29
"Western",2022-06-01,2022,"Jun","Clinical Oncology",0,0,128
"Western",2022-06-01,2022,"Jun","Dermatology",479,125,1551
"Western",2022-06-01,2022,"Jun","ENT",5046,3659,7160
"Western",2022-06-01,2022,"Jun","GP Other",300,77,546
"Western",2022-06-01,2022,"Jun","General Medicine",7565,5800,10898
"Western",2022-06-01,2022,"Jun","General Surgery",11288,8653,13932
"Western",2022-06-01,2022,"Jun","Geriatric Medicine",360,185,587
"Western",2022-06-01,2022,"Jun","Gynaecology",4711,3140,6397
"Western",2022-06-01,2022,"Jun","Haematology (Clinical)",0,0,49
"Western",2022-06-01,2022,"Jun","Learning Disability",15,0,40
"Western",2022-06-01,2022,"Jun","Nephrology",12,0,117
"Western",2022-06-01,2022,"Jun","Neurology",3869,3204,4373
"Western",2022-06-01,2022,"Jun","Ophthalmology",5798,4022,8026
"Western",2022-06-01,2022,"Jun","Oral Surgery",3477,2898,4285
"Western",2022-06-01,2022,"Jun","Orthodontics",122,64,190
"Western",2022-06-01,2022,"Jun","Paediatrics",945,364,1943
"Western",2022-06-01,2022,"Jun","Pain Management",166,41,421
"Western",2022-06-01,2022,"Jun","Palliative Medicine",2,0,9
"Western",2022-06-01,2022,"Jun","Rheumatology",1972,1371,2631
"Western",2022-06-01,2022,"Jun","T & O Surgery",7756,5159,10824
"Western",2022-06-01,2022,"Jun","Urology",1573,1042,3220
"Western",2022-03-01,2022,"Mar","Cardiology",84,4,423
"Western",2022-03-01,2022,"Mar","Chemical Pathology",2,0,34
"Western",2022-03-01,2022,"Mar","Clinical Oncology",1,0,75
"Western",2022-03-01,2022,"Mar","Dermatology",451,97,1356
"Western",2022-03-01,2022,"Mar","ENT",5019,3564,6858
"Western",2022-03-01,2022,"Mar","GP Other",276,47,552
"Western",2022-03-01,2022,"Mar","General Medicine",7471,5624,10455
"Western",2022-03-01,2022,"Mar","General Surgery",11004,8261,13454
"Western",2022-03-01,2022,"Mar","Geriatric Medicine",366,188,570
"Western",2022-03-01,2022,"Mar","Gynaecology",4548,2928,6199
"Western",2022-03-01,2022,"Mar","Haematology (Clinical)",0,0,22
"Western",2022-03-01,2022,"Mar","Learning Disability",52,17,103
"Western",2022-03-01,2022,"Mar","Nephrology",3,0,109
"Western",2022-03-01,2022,"Mar","Neurology",3628,2990,4097
"Western",2022-03-01,2022,"Mar","Ophthalmology",6109,4339,8288
"Western",2022-03-01,2022,"Mar","Oral Surgery",3672,2928,4353
"Western",2022-03-01,2022,"Mar","Orthodontics",202,147,268
"Western",2022-03-01,2022,"Mar","Paediatrics",888,414,1826
"Western",2022-03-01,2022,"Mar","Pain Management",160,47,386
"Western",2022-03-01,2022,"Mar","Palliative Medicine",2,0,3
"Western",2022-03-01,2022,"Mar","Rheumatology",2098,1372,2671
"Western",2022-03-01,2022,"Mar","T & O Surgery",8165,5457,10933
"Western",2022-03-01,2022,"Mar","Urology",1502,989,3168
"Western",2022-09-01,2022,"Sep","Cardiology",76,26,624
"Western",2022-09-01,2022,"Sep","Chemical Pathology",1,0,37
"Western",2022-09-01,2022,"Sep","Clinical Oncology",1,0,112
"Western",2022-09-01,2022,"Sep","Dermatology",682,192,1764
"Western",2022-09-01,2022,"Sep","ENT",5456,3730,7720
"Western",2022-09-01,2022,"Sep","GP Other",317,111,667
"Western",2022-09-01,2022,"Sep","General Medicine",7577,5715,11422
"Western",2022-09-01,2022,"Sep","General Surgery",11056,8442,13827
"Western",2022-09-01,2022,"Sep","Geriatric Medicine",383,208,624
"Western",2022-09-01,2022,"Sep","Gynaecology",5070,3461,6769
"Western",2022-09-01,2022,"Sep","Haematology (Clinical)",0,0,86
"Western",2022-09-01,2022,"Sep","Learning Disability",1,1,19
"Western",2022-09-01,2022,"Sep","Nephrology",26,0,142
"Western",2022-09-01,2022,"Sep","Neurology",3977,3255,4544
"Western",2022-09-01,2022,"Sep","Ophthalmology",5212,3468,7377
"Western",2022-09-01,2022,"Sep","Oral Surgery",3401,2724,4163
"Western",2022-09-01,2022,"Sep","Orthodontics",74,11,154
"Western",2022-09-01,2022,"Sep","Paediatrics",1205,355,2097
"Western",2022-09-01,2022,"Sep","Pain Management",124,22,366
"Western",2022-09-01,2022,"Sep","Palliative Medicine",3,1,3
"Western",2022-09-01,2022,"Sep","Rheumatology",2011,1364,2575
"Western",2022-09-01,2022,"Sep","T & O Surgery",7763,4766,10573
"Western",2022-09-01,2022,"Sep","Urology",1815,1017,3376
"Western",2023-12-01,2023,"Dec","Cardiology",268,60,882
"Western",2023-12-01,2023,"Dec","Chemical Pathology",0,0,30
"Western",2023-12-01,2023,"Dec","Clinical Oncology",0,0,109
"Western",2023-12-01,2023,"Dec","Dermatology",1745,578,2707
"Western",2023-12-01,2023,"Dec","ENT",8617,4899,10853
"Western",2023-12-01,2023,"Dec","GP Other",428,240,706
"Western",2023-12-01,2023,"Dec","General Medicine",9038,6490,12974
"Western",2023-12-01,2023,"Dec","General Surgery",12995,10296,15564
"Western",2023-12-01,2023,"Dec","Geriatric Medicine",569,364,811
"Western",2023-12-01,2023,"Dec","Gynaecology",7136,4905,8902
"Western",2023-12-01,2023,"Dec","Haematology (Clinical)",0,0,79
"Western",2023-12-01,2023,"Dec","Learning Disability",5,0,18
"Western",2023-12-01,2023,"Dec","Nephrology",29,0,161
"Western",2023-12-01,2023,"Dec","Neurology",4456,3773,4960
"Western",2023-12-01,2023,"Dec","Ophthalmology",3894,2572,6005
"Western",2023-12-01,2023,"Dec","Oral Surgery",2979,2280,3983
"Western",2023-12-01,2023,"Dec","Orthodontics",79,1,204
"Western",2023-12-01,2023,"Dec","Paediatrics",503,321,1104
"Western",2023-12-01,2023,"Dec","Pain Management",55,8,272
"Western",2023-12-01,2023,"Dec","Palliative Medicine",0,0,1
"Western",2023-12-01,2023,"Dec","Rheumatology",2249,1678,2852
"Western",2023-12-01,2023,"Dec","T & O Surgery",8022,4495,11068
"Western",2023-12-01,2023,"Dec","Urology",2295,1184,4179
"Western",2023-06-01,2023,"Jun","Cardiology",240,45,848
"Western",2023-06-01,2023,"Jun","Chemical Pathology",2,1,24
"Western",2023-06-01,2023,"Jun","Clinical Oncology",0,0,117
"Western",2023-06-01,2023,"Jun","Dermatology",1095,404,2465
"Western",2023-06-01,2023,"Jun","ENT",6959,4291,9639
"Western",2023-06-01,2023,"Jun","GP Other",517,215,767
"Western",2023-06-01,2023,"Jun","General Medicine",8327,6102,12205
"Western",2023-06-01,2023,"Jun","General Surgery",12168,9346,15304
"Western",2023-06-01,2023,"Jun","Geriatric Medicine",496,291,702
"Western",2023-06-01,2023,"Jun","Gynaecology",6315,4399,8121
"Western",2023-06-01,2023,"Jun","Haematology (Clinical)",0,0,91
"Western",2023-06-01,2023,"Jun","Learning Disability",1,1,28
"Western",2023-06-01,2023,"Jun","Nephrology",30,0,141
"Western",2023-06-01,2023,"Jun","Neurology",4281,3552,4829
"Western",2023-06-01,2023,"Jun","Ophthalmology",6105,4214,8659
"Western",2023-06-01,2023,"Jun","Oral Surgery",3007,2322,3912
"Western",2023-06-01,2023,"Jun","Orthodontics",44,1,160
"Western",2023-06-01,2023,"Jun","Paediatrics",960,375,1808
"Western",2023-06-01,2023,"Jun","Pain Management",89,23,290
"Western",2023-06-01,2023,"Jun","Palliative Medicine",3,3,4
"Western",2023-06-01,2023,"Jun","Rheumatology",2102,1554,2690
"Western",2023-06-01,2023,"Jun","T & O Surgery",7699,4444,10880
"Western",2023-06-01,2023,"Jun","Urology",1941,1056,3692
"Western",2023-03-01,2023,"Mar","Cardiology",182,46,853
"Western",2023-03-01,2023,"Mar","Chemical Pathology",2,1,33
"Western",2023-03-01,2023,"Mar","Clinical Oncology",0,0,104
"Western",2023-03-01,2023,"Mar","Dermatology",1016,323,2183
"Western",2023-03-01,2023,"Mar","ENT",6056,3843,8719
"Western",2023-03-01,2023,"Mar","GP Other",509,221,766
"Western",2023-03-01,2023,"Mar","General Medicine",8079,5842,11941
"Western",2023-03-01,2023,"Mar","General Surgery",12184,9232,14870
"Western",2023-03-01,2023,"Mar","Geriatric Medicine",445,251,674
"Western",2023-03-01,2023,"Mar","Gynaecology",5902,4117,7788
"Western",2023-03-01,2023,"Mar","Haematology (Clinical)",0,0,54
"Western",2023-03-01,2023,"Mar","Joint Consultant Clinics",0,0,1
"Western",2023-03-01,2023,"Mar","Learning Disability",7,0,36
"Western",2023-03-01,2023,"Mar","Nephrology",39,0,139
"Western",2023-03-01,2023,"Mar","Neurology",4134,3363,4649
"Western",2023-03-01,2023,"Mar","Ophthalmology",4852,3120,7199
"Western",2023-03-01,2023,"Mar","Oral Surgery",3302,2580,4116
"Western",2023-03-01,2023,"Mar","Orthodontics",48,1,150
"Western",2023-03-01,2023,"Mar","Paediatrics",1303,519,2246
"Western",2023-03-01,2023,"Mar","Pain Management",113,27,295
"Western",2023-03-01,2023,"Mar","Palliative Medicine",4,2,5
"Western",2023-03-01,2023,"Mar","Rheumatology",2046,1418,2624
"Western",2023-03-01,2023,"Mar","T & O Surgery",7758,4349,10612
"Western",2023-03-01,2023,"Mar","Urology",1723,971,3478
"Western",2023-09-01,2023,"Sep","Cardiology",278,56,896
"Western",2023-09-01,2023,"Sep","Chemical Pathology",0,0,21
"Western",2023-09-01,2023,"Sep","Clinical Oncology",1,0,98
"Western",2023-09-01,2023,"Sep","Dermatology",1330,475,2624
"Western",2023-09-01,2023,"Sep","ENT",8027,4620,10264
"Western",2023-09-01,2023,"Sep","GP Other",472,250,757
"Western",2023-09-01,2023,"Sep","General Medicine",8794,6426,12897
"Western",2023-09-01,2023,"Sep","General Surgery",12806,9955,15773
"Western",2023-09-01,2023,"Sep","Geriatric Medicine",538,334,778
"Western",2023-09-01,2023,"Sep","Gynaecology",6959,4753,8822
"Western",2023-09-01,2023,"Sep","Haematology (Clinical)",0,0,76
"Western",2023-09-01,2023,"Sep","Learning Disability",1,0,26
"Western",2023-09-01,2023,"Sep","Nephrology",25,0,112
"Western",2023-09-01,2023,"Sep","Neurology",4432,3737,4968
"Western",2023-09-01,2023,"Sep","Ophthalmology",5153,3458,7521
"Western",2023-09-01,2023,"Sep","Oral Surgery",3097,2345,4091
