"lhb22_code","lhb22_name","date","delay_reason","delay_count"
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Awaiting palliative care home",2
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"No suitable abode",11
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting completion of assessment by social care",33
"W11000023","Betsi Cadwaladr University Health Board",2024-12-01,"Disputes between agencies",1
"W11000023","Betsi Cadwaladr University Health Board",2024-12-01,"Safeguarding issues impacting discharge arrangements",1
"W11000031","Swansea Bay University Health Board",2024-12-01,"No suitable abode",2
"W11000031","Swansea Bay University Health Board",2024-12-01,"Homeless",1
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting completion of assessment Nursing",15
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting Continuing Healthcare (CHC) Assessment",5
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting completion of assessment AHP",8
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting completion of assessment Psychiatry",1
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting start of new home care package",29
"W11000025","Hywel Dda University Health Board",2024-12-01,"Patient / family refusing to move to next stage of care/ discharge",2
"W11000025","Hywel Dda University Health Board",2024-12-01,"Court of Protection delays",5
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting completion of arrangements prior to placement",4
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting NH availability",4
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting palliative care POC",2
"W11000029","Cardiff and Vale University Health Board",2024-12-01,"Awaiting EMI nursing availability",5
"W11000031","Swansea Bay University Health Board",2024-12-01,"Awaiting funding decision",2
"W11000031","Swansea Bay University Health Board",2024-12-01,"Awaiting specialist bed availability",3
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting CHC new package of care",2
"W11000029","Cardiff and Vale University Health Board",2024-12-01,"Awaiting RH availability",1
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting health completion of assessment/provision for equipment",2
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting reablement care package",10
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",3
"W11000031","Swansea Bay University Health Board",2024-12-01,"Awaiting joint funding decision",2
"W11000031","Swansea Bay University Health Board",2024-12-01,"Patient/ family dispute CHC outcome",1
"W11000031","Swansea Bay University Health Board",2024-12-01,"Patient / family refusing to participate in financial assessment",1
"W11000031","Swansea Bay University Health Board",2024-12-01,"Awaiting extra care/supported living availability",1
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting joint assessment",11
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Awaiting completion of assessment Pharmacy",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Awaiting health completion of assessment/provision for equipment",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Awaiting restart of previous home care package",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",3
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Awaiting specialist bed availability",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Awaiting return to existing care home placement",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-12-01,"Homeless",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting completion of assessment by social care",13
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting completion of assessment Nursing",2
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting Continuing Healthcare (CHC) Assessment",3
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting integrated health /social care community provision",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting funding decision FNC/CHC",2
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting joint funding decision",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting start of new home care package",6
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting CHC new package of care",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting reablement care package",7
"W11000024","Powys Teaching Health Board",2024-12-01,"Safeguarding issues impacting discharge arrangements",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",3
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting nursing/residential home self-funding",3
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting RH availability",2
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting NH availability",5
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting EMI nursing availability",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Awaiting specialist bed availability",1
"W11000024","Powys Teaching Health Board",2024-12-01,"Homeless",2
"W11000024","Powys Teaching Health Board",2024-12-01,"No suitable abode",1
"W11000029","Cardiff and Vale University Health Board",2024-12-01,"Mental Capacity",3
"W11000029","Cardiff and Vale University Health Board",2024-12-01,"Court of Protection delays",2
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting integrated health /social care community provision",1
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting acute bed",1
"W11000028","Aneurin Bevan University Health Board",2024-12-01,"Awaiting community based health provision D/N CPN",1
"W11000029","Cardiff and Vale University Health Board",2024-12-01,"Awaiting extra care/supported living availability",2
"W11000031","Swansea Bay University Health Board",2024-12-01,"Disputes between agencies",1
"W11000025","Hywel Dda University Health Board",2024-12-01,"Awaiting joint funding decision",1
"W11000031","Swansea Bay University Health Board",2024-12-01,"Awaiting completion of adaptations (DFG's)",6
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting Social worker allocation",27
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting Social worker allocation",24
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting completion of assessment by social care",44
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting completion of assessment Nursing",5
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting completion of assessment Nursing",14
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting completion of assessment Nursing",26
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting Continuing Healthcare (CHC) Assessment",4
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting joint assessment",14
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting joint assessment",30
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting joint assessment",47
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting completion of assessment AHP",14
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting completion of assessment Medical",4
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting funding decision FNC/CHC",12
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting joint funding decision",3
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting health completion of assessment/provision for equipment",5
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting health completion of assessment/provision for equipment",1
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting completion of adaptations (DFG's)",2
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting start of new home care package",19
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting Community Resource capacity",3
"W11000031","Swansea Bay University Health Board",2025-01-01,"Patient/ family dispute CHC outcome",1
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Patient / family refusing to move to next stage of care/ discharge",9
"W11000031","Swansea Bay University Health Board",2025-01-01,"Mental Capacity",11
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting completion of arrangements prior to placement",4
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",9
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting nursing/residential home self-funding",2
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting RH availability",1
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting RH availability",27
"W11000031","Swansea Bay University Health Board",2025-01-01,"Awaiting NH availability",11
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Homeless",3
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"No suitable abode",11
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"No suitable abode",9
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Patient / family choice related issues",3
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Mental Capacity",4
"W11000029","Cardiff and Vale University Health Board",2025-01-01,"Awaiting NH availability",3
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting start of new home care package",28
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",4
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting EMI residential availability",10
"W11000023","Betsi Cadwaladr University Health Board",2025-01-01,"Awaiting specialist bed availability",3
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",6
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting extra care/supported living availability",8
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting Social worker allocation",2
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting completion of assessment by social care",19
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting joint assessment",21
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting completion of assessment AHP",8
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting community based health provision D/N CPN",1
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting health completion of assessment/provision for equipment",8
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting social care completion of assessment/provision for equipment",1
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting Domiciliary care package self-funding",2
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting reablement care package",11
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Awaiting Community Resource capacity",8
"W11000028","Aneurin Bevan University Health Board",2025-01-01,"Patient / family refusing to move to next stage of care/ discharge",6
