"date","hospital_code","hospital_name","specialism","daily_beds_available","daily_beds_occupied","beds_occupancy_rate"
"Jun-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",47,44.8,95.3191
"Jul-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",67.5,67,99.2593
"Aug-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",83.4,82.2,98.5612
"Sep-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",86.1,84.9,98.6063
"Oct-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",73.6,73.2,99.4565
"Nov-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",63.5,60.6,95.4331
"Dec-22","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",75.5,74.1,98.1457
"Jan-23","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",60.7,60.7,100
"Feb-23","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",65.6,65.6,100
"Mar-23","7A1A4","Wrexham Maelor Hospital","geriatric_medicine",56.1,55,98.0392
"Jan-21","7A1A4","Wrexham Maelor Hospital","maternity",22.700001,11,48.4581
"Feb-21","7A1A4","Wrexham Maelor Hospital","maternity",32.9,14,42.5532
"Mar-21","7A1A4","Wrexham Maelor Hospital","maternity",33.499999,15.5,46.2687
"Apr-21","7A1A4","Wrexham Maelor Hospital","maternity",32.8,12.4,37.8049
"May-21","7A1A4","Wrexham Maelor Hospital","maternity",33,13.1,39.697
"Jun-21","7A1A4","Wrexham Maelor Hospital","maternity",33,16.1,48.7879
"Jul-21","7A1A4","Wrexham Maelor Hospital","maternity",32.6,14.2,43.5583
"Aug-21","7A1A4","Wrexham Maelor Hospital","maternity",30.8,16.8,54.5455
"Sep-21","7A1A4","Wrexham Maelor Hospital","maternity",33.4,17.1,51.1976
"Oct-21","7A1A4","Wrexham Maelor Hospital","maternity",31.9,19.6,61.442
"Nov-21","7A1A4","Wrexham Maelor Hospital","maternity",32.500001,15.8,48.6154
"Dec-21","7A1A4","Wrexham Maelor Hospital","maternity",32.9,15.1,45.8967
"Jan-22","7A1A4","Wrexham Maelor Hospital","maternity",34.100001,14.9,43.695
"Feb-22","7A1A4","Wrexham Maelor Hospital","maternity",32.3,13,40.2477
"Mar-22","7A1A4","Wrexham Maelor Hospital","maternity",28.5,9.6,33.6842
"Apr-22","7A1A4","Wrexham Maelor Hospital","maternity",33.6,17.5,52.0833
"May-22","7A1A4","Wrexham Maelor Hospital","maternity",36.1,18.2,50.4155
"Jun-22","7A1A4","Wrexham Maelor Hospital","maternity",34.25,16.2,47.2993
"Jul-22","7A1A4","Wrexham Maelor Hospital","maternity",35.7,19.1,53.5014
"Aug-22","7A1A4","Wrexham Maelor Hospital","maternity",31.3,14.7,46.9649
"Sep-22","7A1A4","Wrexham Maelor Hospital","maternity",35.7,18.5,51.8207
"Oct-22","7A1A4","Wrexham Maelor Hospital","maternity",33.8,14.6,43.1953
"Nov-22","7A1A4","Wrexham Maelor Hospital","maternity",33.6,14.7,43.75
"Dec-22","7A1A4","Wrexham Maelor Hospital","maternity",34.8,16.9,48.5632
"Jan-23","7A1A4","Wrexham Maelor Hospital","maternity",32.1,10.5,32.7103
"Feb-23","7A1A4","Wrexham Maelor Hospital","maternity",34,15.1,44.4118
"Mar-23","7A1A4","Wrexham Maelor Hospital","maternity",34.6,19.2,55.4913
"Jan-21","7A1A4","Wrexham Maelor Hospital","medical_acute",260,210.999999,81.1538
"Feb-21","7A1A4","Wrexham Maelor Hospital","medical_acute",285.899998,207.200003,72.4729
"Mar-21","7A1A4","Wrexham Maelor Hospital","medical_acute",286.300002,222.900001,77.8554
"Apr-21","7A1A4","Wrexham Maelor Hospital","medical_acute",277.999994,227.099997,81.6906
"May-21","7A1A4","Wrexham Maelor Hospital","medical_acute",249.399996,234.199996,93.9054
"Jun-21","7A1A4","Wrexham Maelor Hospital","medical_acute",260.999996,219.700001,84.1762
"Jul-21","7A1A4","Wrexham Maelor Hospital","medical_acute",287.999997,211.400004,73.4028
"Aug-21","7A1A4","Wrexham Maelor Hospital","medical_acute",275.3,242.299999,88.0131
"Sep-21","7A1A4","Wrexham Maelor Hospital","medical_acute",279.099999,251.110001,89.9713
"Oct-21","7A1A4","Wrexham Maelor Hospital","medical_acute",264.400001,248.099996,93.8351
"Nov-21","7A1A4","Wrexham Maelor Hospital","medical_acute",272.319997,251.699997,92.428
"Dec-21","7A1A4","Wrexham Maelor Hospital","medical_acute",310.999996,260.549997,83.7781
"Jan-22","7A1A4","Wrexham Maelor Hospital","medical_acute",310.200001,255.300001,82.3017
"Feb-22","7A1A4","Wrexham Maelor Hospital","medical_acute",328.3,282.5,86.0493
"Mar-22","7A1A4","Wrexham Maelor Hospital","medical_acute",324.399999,293.599995,90.5055
"Apr-22","7A1A4","Wrexham Maelor Hospital","medical_acute",347.7,317.7,91.3719
"May-22","7A1A4","Wrexham Maelor Hospital","medical_acute",335.3,301.8,90.0089
"Jun-22","7A1A4","Wrexham Maelor Hospital","medical_acute",352.8,297.9,84.4388
"Jul-22","7A1A4","Wrexham Maelor Hospital","medical_acute",340.7,297.7,87.3789
"Aug-22","7A1A4","Wrexham Maelor Hospital","medical_acute",321.8,277,86.0783
"Sep-22","7A1A4","Wrexham Maelor Hospital","medical_acute",342.2,304.9,89.0999
"Oct-22","7A1A4","Wrexham Maelor Hospital","medical_acute",340.8,299.4,87.8521
"Nov-22","7A1A4","Wrexham Maelor Hospital","medical_acute",323.9,273.5,84.4396
"Dec-22","7A1A4","Wrexham Maelor Hospital","medical_acute",335.3,293.3,87.4739
"Jan-23","7A1A4","Wrexham Maelor Hospital","medical_acute",318.3,270,84.8256
"Feb-23","7A1A4","Wrexham Maelor Hospital","medical_acute",333,300.6,90.2703
"Mar-23","7A1A4","Wrexham Maelor Hospital","medical_acute",345,303.6,88
"Jan-21","7A1A4","Wrexham Maelor Hospital","mental_illness",66.000002,61,92.4242
"Feb-21","7A1A4","Wrexham Maelor Hospital","mental_illness",70.799999,70,98.8701
"Mar-21","7A1A4","Wrexham Maelor Hospital","mental_illness",68,67.299999,98.9706
"Apr-21","7A1A4","Wrexham Maelor Hospital","mental_illness",73.999998,69.700001,94.1892
"May-21","7A1A4","Wrexham Maelor Hospital","mental_illness",76.500002,69.4,90.719
"Jun-21","7A1A4","Wrexham Maelor Hospital","mental_illness",75.8,75.8,100
"Jul-21","7A1A4","Wrexham Maelor Hospital","mental_illness",79.900002,72.1,90.2378
"Aug-21","7A1A4","Wrexham Maelor Hospital","mental_illness",79.200001,73.099998,92.298
"Sep-21","7A1A4","Wrexham Maelor Hospital","mental_illness",80.899998,76.700001,94.8084
"Oct-21","7A1A4","Wrexham Maelor Hospital","mental_illness",76.200001,76.200001,100
"Nov-21","7A1A4","Wrexham Maelor Hospital","mental_illness",80.700001,77.400002,95.9108
"Dec-21","7A1A4","Wrexham Maelor Hospital","mental_illness",77.799999,73.700001,94.7301
"Jan-22","7A1A4","Wrexham Maelor Hospital","mental_illness",79.299999,70.5,88.9029
"Feb-22","7A1A4","Wrexham Maelor Hospital","mental_illness",80.699999,71.499998,88.5998
"Mar-22","7A1A4","Wrexham Maelor Hospital","mental_illness",81.700001,76.9,94.1248
"Apr-22","7A1A4","Wrexham Maelor Hospital","mental_illness",84.2,76.3,90.6176
"May-22","7A1A4","Wrexham Maelor Hospital","mental_illness",80.4,77.2,96.0199
"Jun-22","7A1A4","Wrexham Maelor Hospital","mental_illness",80.9,74.8,92.4598
"Jul-22","7A1A4","Wrexham Maelor Hospital","mental_illness",79,76,96.2025
"Aug-22","7A1A4","Wrexham Maelor Hospital","mental_illness",91.3,89.7,98.2475
"Sep-22","7A1A4","Wrexham Maelor Hospital","mental_illness",81.6,77.9,95.4657
"Oct-22","7A1A4","Wrexham Maelor Hospital","mental_illness",81.2,77.9,95.936
"Nov-22","7A1A4","Wrexham Maelor Hospital","mental_illness",80.1,70.9,88.5144
"Dec-22","7A1A4","Wrexham Maelor Hospital","mental_illness",83.9,77.7,92.6103
"Jan-23","7A1A4","Wrexham Maelor Hospital","mental_illness",82.2,70.8,86.1314
"Feb-23","7A1A4","Wrexham Maelor Hospital","mental_illness",80.7,72.7,90.0867
"Mar-23","7A1A4","Wrexham Maelor Hospital","mental_illness",81.6,71.2,87.2549
"Jan-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",84.849999,81.849999,96.4643
"Feb-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",63.300001,58.400001,92.2591
"Mar-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",63.9,63.2,98.9045
"Apr-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",74.5,65,87.2483
"May-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",98.600002,73.9,74.9493
"Jun-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",85.500002,76.300002,89.2398
"Jul-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",77.900001,66.800001,85.751
"Aug-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",93.199998,73.499998,78.8627
"Sep-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",86.700001,75.500001,87.0819
"Oct-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",86.100003,68.9,80.0232
"Nov-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",79.800001,74.800001,93.7343
"Dec-21","7A1A4","Wrexham Maelor Hospital","surgical_acute",84.099999,67.299998,80.0238
"Jan-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",85.699999,71.4,83.3139
"Feb-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",94.700001,67.4,71.1721
"Mar-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",79.3,67.2,84.7415
"Apr-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",83.4,72.5,86.9305
"May-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",82,71.1,86.7073
"Jun-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",87.8,66.3,75.5125
"Jul-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",88.9,65.6,73.7908
"Aug-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",81.8,53.4,65.2812
"Sep-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",73.6,47.7,64.8098
"Oct-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",83.6,54.7,65.4306
"Nov-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",80.1,45.5,56.804
"Dec-22","7A1A4","Wrexham Maelor Hospital","surgical_acute",83.4,50.4,60.4317
"Jan-23","7A1A4","Wrexham Maelor Hospital","surgical_acute",81.4,67,82.3096
"Feb-23","7A1A4","Wrexham Maelor Hospital","surgical_acute",77.6,67.1,86.4691
"Mar-23","7A1A4","Wrexham Maelor Hospital","surgical_acute",83.4,68.5,82.1343
"Feb-21","7A1CA","Ysbyty Alltwen","all_specialties",25.300001,22.300001,88.1423
"Mar-21","7A1CA","Ysbyty Alltwen","all_specialties",22.7,22.7,100
"Jan-21","7A1CA","Ysbyty Alltwen","all_specialties",22.1,22.1,100
"Apr-21","7A1CA","Ysbyty Alltwen","all_specialties",24,19.5,81.25
"May-21","7A1CA","Ysbyty Alltwen","all_specialties",24,23.6,98.3333
"Jun-21","7A1CA","Ysbyty Alltwen","all_specialties",24,22.4,93.3333
"Jul-21","7A1CA","Ysbyty Alltwen","all_specialties",24,23,95.8333
"Aug-21","7A1CA","Ysbyty Alltwen","all_specialties",24,23.6,98.3333
"Sep-21","7A1CA","Ysbyty Alltwen","all_specialties",24,23.4,97.5
"Oct-21","7A1CA","Ysbyty Alltwen","all_specialties",24,22.700001,94.5833
"Nov-21","7A1CA","Ysbyty Alltwen","all_specialties",24,23.1,96.25
"Dec-21","7A1CA","Ysbyty Alltwen","all_specialties",24,21,87.5
"Jan-22","7A1CA","Ysbyty Alltwen","all_specialties",25.299999,25.299999,100
"Feb-22","7A1CA","Ysbyty Alltwen","all_specialties",24,22.6,94.1667
"Mar-22","7A1CA","Ysbyty Alltwen","all_specialties",26,25.1,96.5385
"Apr-22","7A1CA","Ysbyty Alltwen","all_specialties",22.9,22.9,100
"May-22","7A1CA","Ysbyty Alltwen","all_specialties",21.9,21.9,100
"Jun-22","7A1CA","Ysbyty Alltwen","all_specialties",21.2,21.2,100
"Jul-22","7A1CA","Ysbyty Alltwen","all_specialties",21.1,21.1,100
"Aug-22","7A1CA","Ysbyty Alltwen","all_specialties",21.2,21.2,100
"Sep-22","7A1CA","Ysbyty Alltwen","all_specialties",22.3,22.3,100
"Oct-22","7A1CA","Ysbyty Alltwen","all_specialties",21.6,21.6,100
"Nov-22","7A1CA","Ysbyty Alltwen","all_specialties",19.7,19.7,100
"Dec-22","7A1CA","Ysbyty Alltwen","all_specialties",21.64,21.6,99.8152
"Jan-23","7A1CA","Ysbyty Alltwen","all_specialties",25.7,22.6,87.9377
"Feb-23","7A1CA","Ysbyty Alltwen","all_specialties",23.9,23.9,100
"Mar-23","7A1CA","Ysbyty Alltwen","all_specialties",22.1,22.1,100
"Feb-21","7A1CA","Ysbyty Alltwen","geriatric_medicine",3.1,0.1,3.2258
"Mar-21","7A1CA","Ysbyty Alltwen","geriatric_medicine",0.1,0.1,100
"Apr-22","7A1CA","Ysbyty Alltwen","medical_acute",22.9,22.9,100
"May-22","7A1CA","Ysbyty Alltwen","medical_acute",21.9,21.9,100
"Jun-22","7A1CA","Ysbyty Alltwen","medical_acute",21.2,21.2,100
"Jul-22","7A1CA","Ysbyty Alltwen","medical_acute",21.1,21.1,100
"Aug-22","7A1CA","Ysbyty Alltwen","medical_acute",21.2,21.2,100
"Sep-22","7A1CA","Ysbyty Alltwen","medical_acute",22.3,22.3,100
"Oct-22","7A1CA","Ysbyty Alltwen","medical_acute",21.6,21.6,100
"Nov-22","7A1CA","Ysbyty Alltwen","medical_acute",19.7,19.7,100
"Dec-22","7A1CA","Ysbyty Alltwen","medical_acute",21.6,21.6,100
"Mar-23","7A1CA","Ysbyty Alltwen","medical_acute",22.1,22.1,100
"Dec-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",103.839998,94.940004,91.4291
"Jan-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",105.179999,100.640001,95.6836
"Feb-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",105.059999,100.1,95.2789
"Mar-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",104.609998,98.709997,94.36
"Sep-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",106.96,102.58,95.905
"Dec-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",107.61,103.74,96.4037
"Jan-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",123.059998,103.579997,84.1703
"Feb-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",98.449997,85.269997,86.6125
"Mar-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",107.059999,82.06,76.6486
"Apr-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",101.870003,79.599998,78.1388
"May-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",94.839996,88.360002,93.1674
"Jun-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",99.03,88.400003,89.2659
"Jul-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",103.699998,98.999997,95.4677
"Aug-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",101.159997,97.970002,96.8466
"Sep-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",103.870003,97.769997,94.1273
"Oct-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",105.290003,97.479998,92.5824
"Nov-21","7A6AU","Ysbyty Aneurin Bevan","all_specialties",105.169998,97.669996,92.8687
"Apr-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",108.27,107.17,98.984
"May-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",107,101.77,95.1121
"Jun-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",107,93.5,87.3832
"Jul-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",107,101.42,94.785
"Aug-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",106.03,101.77,95.9823
"Oct-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",108.29,103,95.115
"Nov-22","7A6AU","Ysbyty Aneurin Bevan","all_specialties",107.5,102.93,95.7488
"Jan-23","7A6AU","Ysbyty Aneurin Bevan","all_specialties",103.33,96.03,92.9353
"Feb-23","7A6AU","Ysbyty Aneurin Bevan","all_specialties",103.33,97.04,93.9127
"Mar-23","7A6AU","Ysbyty Aneurin Bevan","all_specialties",103.77,102.03,98.3232
"Dec-21","7A6AU","Ysbyty Aneurin Bevan","geriatric_medicine",0.68,0.68,100
"Jan-22","7A6AU","Ysbyty Aneurin Bevan","geriatric_medicine",0.06,0.06,100
"Feb-22","7A6AU","Ysbyty Aneurin Bevan","geriatric_medicine",0.64,0.64,100
"Mar-22","7A6AU","Ysbyty Aneurin Bevan","geriatric_medicine",0.26,0.26,100
"Sep-22","7A6AU","Ysbyty Aneurin Bevan","geriatric_medicine",0.03,0.03,100
"Dec-22","7A6AU","Ysbyty Aneurin Bevan","geriatric_medicine",0.32,0.32,100
"Jan-22","7A6AU","Ysbyty Aneurin Bevan","maternity",0.03,0.03,100
"Mar-21","7A6AU","Ysbyty Aneurin Bevan","maternity",1,0.03,3
"Apr-21","7A6AU","Ysbyty Aneurin Bevan","maternity",1,0,0
"May-21","7A6AU","Ysbyty Aneurin Bevan","maternity",1,0,0
"Jul-21","7A6AU","Ysbyty Aneurin Bevan","maternity",0.53,0.53,100
"Dec-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",92.059998,83.160004,90.3324
"Jan-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",94.059999,89.680002,95.3434
"Feb-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",93.419999,88.89,95.1509
"Mar-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",93.349998,87.449997,93.6797
"Sep-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",95.93,94.03,98.0194
"Dec-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",95.29,94.19,98.8456
"Jan-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",112.059998,94.129997,83.9996
"Feb-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",87.449997,75.449997,86.2779
"Mar-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",95.029999,71,74.7132
"Apr-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",89.870003,70.599998,78.5579
"May-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",82.839996,78.970001,95.3283
"Jun-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",88.03,77.970003,88.5721
"Jul-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",92.169998,87.699997,95.1503
"Aug-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",90.129997,86.940002,96.4607
"Sep-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",92.870003,86.769997,93.4317
"Oct-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",94.290003,88.479998,93.8382
"Nov-21","7A6AU","Ysbyty Aneurin Bevan","medical_acute",94.169998,86.769997,92.1419
"Apr-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",97.17,96.07,98.868
"May-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",96,91.29,95.0938
"Jun-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",96,93.5,97.3958
"Jul-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",96,91.84,95.6667
"Aug-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",95.03,93.1,97.9691
"Oct-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",96.29,94.19,97.8191
"Nov-22","7A6AU","Ysbyty Aneurin Bevan","medical_acute",95.5,93.86,98.2827
"Jan-23","7A6AU","Ysbyty Aneurin Bevan","medical_acute",92.33,88.56,95.9168
"Feb-23","7A6AU","Ysbyty Aneurin Bevan","medical_acute",92.33,88.56,95.9168
"Mar-23","7A6AU","Ysbyty Aneurin Bevan","medical_acute",92.77,91.5,98.631
"Dec-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11.1,11.1,100
"Jan-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11.03,10.87,98.5494
"Feb-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,10.57,96.0909
"Mar-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,11,100
"Sep-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,8.52,77.4545
"Dec-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",12,9.23,76.9167
"Jan-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,9.45,85.9091
"Feb-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,9.82,89.2727
"Mar-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11.03,11.03,100
"Apr-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,9,81.8182
"May-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,9.39,85.3636
"Jun-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,10.43,94.8182
"Jul-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,10.77,97.9091
"Aug-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11.03,11.03,100
"Sep-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,11,100
"Oct-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,9,81.8182
"Nov-21","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,10.9,99.0909
"Apr-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11.1,11.1,100
"May-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,10.48,95.2727
"Jun-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,0,0
"Jul-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,9.58,87.0909
"Aug-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",11,8.67,78.8182
"Oct-22","7A6AU","Ysbyty Aneurin Bevan","mental_illness",12,8.81,73.4167
