"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"South East",2019-02-01,2019,"Feb","Cardiothoracic Surgery",358,0
"South East",2019-02-01,2019,"Feb","Dermatology",12432,48
"South East",2019-02-01,2019,"Feb","Ear, Nose & Throat (ENT)",28344,52
"South East",2019-02-01,2019,"Feb","Gastroenterology",16254,40
"South East",2019-02-01,2019,"Feb","General Medicine",854,2
"South East",2019-02-01,2019,"Feb","General Surgery",28250,126
"South East",2019-02-01,2019,"Feb","Geriatric Medicine",356,0
"South East",2019-02-01,2019,"Feb","Gynaecology",22326,240
"South East",2019-02-01,2019,"Feb","Neurology",9270,2
"South East",2019-02-01,2019,"Feb","Neurosurgery",2212,2
"South East",2019-02-01,2019,"Feb","Ophthalmology",45530,72
"South East",2019-02-01,2019,"Feb","Oral Surgery",17010,182
"South East",2019-02-01,2019,"Feb","Other",39474,62
"South East",2019-02-01,2019,"Feb","Plastic Surgery",5904,218
"South East",2019-02-01,2019,"Feb","Rheumatology",5036,6
"South East",2019-02-01,2019,"Feb","Thoracic Medicine",2780,6
"South East",2019-02-01,2019,"Feb","Total",326334,1274
"South East",2019-02-01,2019,"Feb","Trauma & Orthopaedics",62782,94
"South East",2019-02-01,2019,"Feb","Urology",19944,104
"South West",2019-02-01,2019,"Feb","Cardiology",9922,276
"South West",2019-02-01,2019,"Feb","Cardiothoracic Surgery",1090,16
"South West",2019-02-01,2019,"Feb","Dermatology",6536,4
"South West",2019-02-01,2019,"Feb","Ear, Nose & Throat (ENT)",11446,70
"South West",2019-02-01,2019,"Feb","Gastroenterology",5830,34
"South West",2019-02-01,2019,"Feb","General Medicine",580,10
"South West",2019-02-01,2019,"Feb","General Surgery",16388,228
"South West",2019-02-01,2019,"Feb","Geriatric Medicine",294,0
"South West",2019-02-01,2019,"Feb","Gynaecology",11396,12
"South West",2019-02-01,2019,"Feb","Neurology",5330,74
"South West",2019-02-01,2019,"Feb","Neurosurgery",2328,72
"South West",2019-02-01,2019,"Feb","Ophthalmology",27674,98
"South West",2019-02-01,2019,"Feb","Oral Surgery",10528,18
"South West",2019-02-01,2019,"Feb","Other",26970,650
"South West",2019-02-01,2019,"Feb","Plastic Surgery",2972,68
"South West",2019-02-01,2019,"Feb","Rheumatology",1284,6
"South West",2019-02-01,2019,"Feb","Thoracic Medicine",2708,28
"South West",2019-02-01,2019,"Feb","Total",198522,2864
"South West",2019-02-01,2019,"Feb","Trauma & Orthopaedics",42936,978
"South West",2019-02-01,2019,"Feb","Urology",12310,222
"East of England",2019-01-01,2019,"Jan","Cardiology",2855,5
"East of England",2019-01-01,2019,"Jan","Cardiothoracic Surgery",431,2
"East of England",2019-01-01,2019,"Jan","Dermatology",4585,0
"East of England",2019-01-01,2019,"Jan","Ear, Nose & Throat (ENT)",6531,8
"East of England",2019-01-01,2019,"Jan","Gastroenterology",2710,1
"East of England",2019-01-01,2019,"Jan","General Medicine",434,1
"East of England",2019-01-01,2019,"Jan","General Surgery",7498,32
"East of England",2019-01-01,2019,"Jan","Geriatric Medicine",138,1
"East of England",2019-01-01,2019,"Jan","Gynaecology",5260,8
"East of England",2019-01-01,2019,"Jan","Neurology",1965,2
"East of England",2019-01-01,2019,"Jan","Neurosurgery",177,0
"East of England",2019-01-01,2019,"Jan","Ophthalmology",9584,2
"East of England",2019-01-01,2019,"Jan","Oral Surgery",2876,2
"East of England",2019-01-01,2019,"Jan","Other",8332,57
"East of England",2019-01-01,2019,"Jan","Plastic Surgery",1764,11
"East of England",2019-01-01,2019,"Jan","Rheumatology",1082,0
"East of England",2019-01-01,2019,"Jan","Thoracic Medicine",1161,1
"East of England",2019-01-01,2019,"Jan","Total",79885,188
"East of England",2019-01-01,2019,"Jan","Trauma & Orthopaedics",15446,19
"East of England",2019-01-01,2019,"Jan","Urology",7056,36
"London",2019-01-01,2019,"Jan","Cardiology",6660,27
"London",2019-01-01,2019,"Jan","Cardiothoracic Surgery",487,2
"London",2019-01-01,2019,"Jan","Dermatology",9219,18
"London",2019-01-01,2019,"Jan","Ear, Nose & Throat (ENT)",17022,143
"London",2019-01-01,2019,"Jan","Gastroenterology",8549,25
"London",2019-01-01,2019,"Jan","General Medicine",593,6
"London",2019-01-01,2019,"Jan","General Surgery",20430,413
"London",2019-01-01,2019,"Jan","Geriatric Medicine",237,3
"London",2019-01-01,2019,"Jan","Gynaecology",13164,43
"London",2019-01-01,2019,"Jan","Neurology",5683,10
"London",2019-01-01,2019,"Jan","Neurosurgery",2626,18
"London",2019-01-01,2019,"Jan","Ophthalmology",13997,84
"London",2019-01-01,2019,"Jan","Oral Surgery",11268,36
"London",2019-01-01,2019,"Jan","Other",48160,688
"London",2019-01-01,2019,"Jan","Plastic Surgery",3892,49
"London",2019-01-01,2019,"Jan","Rheumatology",2478,5
"London",2019-01-01,2019,"Jan","Thoracic Medicine",2453,14
"London",2019-01-01,2019,"Jan","Total",201080,2116
"London",2019-01-01,2019,"Jan","Trauma & Orthopaedics",25186,483
"London",2019-01-01,2019,"Jan","Urology",8976,49
"Midlands",2019-01-01,2019,"Jan","Cardiology",7299,28
"Midlands",2019-01-01,2019,"Jan","Cardiothoracic Surgery",294,0
"Midlands",2019-01-01,2019,"Jan","Dermatology",7135,4
"Midlands",2019-01-01,2019,"Jan","Ear, Nose & Throat (ENT)",16532,62
"Midlands",2019-01-01,2019,"Jan","Gastroenterology",7144,28
"Midlands",2019-01-01,2019,"Jan","General Medicine",664,13
"Midlands",2019-01-01,2019,"Jan","General Surgery",16397,102
"Midlands",2019-01-01,2019,"Jan","Geriatric Medicine",377,0
"Midlands",2019-01-01,2019,"Jan","Gynaecology",9526,12
"Midlands",2019-01-01,2019,"Jan","Neurology",5384,7
"Midlands",2019-01-01,2019,"Jan","Neurosurgery",1680,2
"Midlands",2019-01-01,2019,"Jan","Ophthalmology",25886,44
"Midlands",2019-01-01,2019,"Jan","Oral Surgery",10931,13
"Midlands",2019-01-01,2019,"Jan","Other",31187,85
"Midlands",2019-01-01,2019,"Jan","Plastic Surgery",2426,3
"Midlands",2019-01-01,2019,"Jan","Rheumatology",2368,3
"Midlands",2019-01-01,2019,"Jan","Thoracic Medicine",3923,36
"Midlands",2019-01-01,2019,"Jan","Total",195684,791
"Midlands",2019-01-01,2019,"Jan","Trauma & Orthopaedics",32567,255
"Midlands",2019-01-01,2019,"Jan","Urology",13964,94
"North East and Yorkshire",2019-01-01,2019,"Jan","Cardiology",4417,2
"North East and Yorkshire",2019-01-01,2019,"Jan","Cardiothoracic Surgery",452,1
"North East and Yorkshire",2019-01-01,2019,"Jan","Dermatology",4610,5
"North East and Yorkshire",2019-01-01,2019,"Jan","Ear, Nose & Throat (ENT)",12095,193
"North East and Yorkshire",2019-01-01,2019,"Jan","Gastroenterology",3841,11
"North East and Yorkshire",2019-01-01,2019,"Jan","General Medicine",1129,10
"North East and Yorkshire",2019-01-01,2019,"Jan","General Surgery",12344,116
"North East and Yorkshire",2019-01-01,2019,"Jan","Geriatric Medicine",233,0
"North East and Yorkshire",2019-01-01,2019,"Jan","Gynaecology",6705,3
"North East and Yorkshire",2019-01-01,2019,"Jan","Neurology",2756,1
"North East and Yorkshire",2019-01-01,2019,"Jan","Neurosurgery",783,0
"North East and Yorkshire",2019-01-01,2019,"Jan","Ophthalmology",17627,32
"North East and Yorkshire",2019-01-01,2019,"Jan","Oral Surgery",7383,41
"North East and Yorkshire",2019-01-01,2019,"Jan","Other",22865,125
"North East and Yorkshire",2019-01-01,2019,"Jan","Plastic Surgery",4802,16
"North East and Yorkshire",2019-01-01,2019,"Jan","Rheumatology",2972,0
"North East and Yorkshire",2019-01-01,2019,"Jan","Thoracic Medicine",2167,7
"North East and Yorkshire",2019-01-01,2019,"Jan","Total",138502,743
"North East and Yorkshire",2019-01-01,2019,"Jan","Trauma & Orthopaedics",24006,172
"North East and Yorkshire",2019-01-01,2019,"Jan","Urology",7315,8
"North West",2019-01-01,2019,"Jan","Cardiology",4646,30
"North West",2019-01-01,2019,"Jan","Cardiothoracic Surgery",698,3
"North West",2019-01-01,2019,"Jan","Dermatology",4989,1
"North West",2019-01-01,2019,"Jan","Ear, Nose & Throat (ENT)",8436,18
"North West",2019-01-01,2019,"Jan","Gastroenterology",5440,14
"North West",2019-01-01,2019,"Jan","General Medicine",1693,0
"North West",2019-01-01,2019,"Jan","General Surgery",15152,105
"North West",2019-01-01,2019,"Jan","Geriatric Medicine",158,0
"North West",2019-01-01,2019,"Jan","Gynaecology",8124,19
"North West",2019-01-01,2019,"Jan","Neurology",3091,1
"North West",2019-01-01,2019,"Jan","Neurosurgery",2491,8
"North West",2019-01-01,2019,"Jan","Ophthalmology",16122,28
"North West",2019-01-01,2019,"Jan","Oral Surgery",9107,56
"North West",2019-01-01,2019,"Jan","Other",19817,33
"North West",2019-01-01,2019,"Jan","Plastic Surgery",4083,40
"North West",2019-01-01,2019,"Jan","Rheumatology",1085,2
"North West",2019-01-01,2019,"Jan","Thoracic Medicine",1362,2
"North West",2019-01-01,2019,"Jan","Total",134527,398
"North West",2019-01-01,2019,"Jan","Trauma & Orthopaedics",19890,32
"North West",2019-01-01,2019,"Jan","Urology",8143,6
"South East",2019-01-01,2019,"Jan","Cardiology",7858,16
"South East",2019-01-01,2019,"Jan","Cardiothoracic Surgery",408,0
"South East",2019-01-01,2019,"Jan","Dermatology",13930,50
"South East",2019-01-01,2019,"Jan","Ear, Nose & Throat (ENT)",28768,68
"South East",2019-01-01,2019,"Jan","Gastroenterology",15874,36
"South East",2019-01-01,2019,"Jan","General Medicine",810,10
"South East",2019-01-01,2019,"Jan","General Surgery",28756,118
"South East",2019-01-01,2019,"Jan","Geriatric Medicine",372,2
"South East",2019-01-01,2019,"Jan","Gynaecology",22868,364
"South East",2019-01-01,2019,"Jan","Neurology",9092,16
"South East",2019-01-01,2019,"Jan","Neurosurgery",2248,6
"South East",2019-01-01,2019,"Jan","Ophthalmology",47632,78
"South East",2019-01-01,2019,"Jan","Oral Surgery",18720,236
"South East",2019-01-01,2019,"Jan","Other",40786,72
"South East",2019-01-01,2019,"Jan","Plastic Surgery",6322,282
"South East",2019-01-01,2019,"Jan","Rheumatology",5236,6
"South East",2019-01-01,2019,"Jan","Thoracic Medicine",3158,0
"South East",2019-01-01,2019,"Jan","Total",338004,1678
"South East",2019-01-01,2019,"Jan","Trauma & Orthopaedics",65306,90
"South East",2019-01-01,2019,"Jan","Urology",19860,228
"South West",2019-01-01,2019,"Jan","Cardiology",9638,376
"South West",2019-01-01,2019,"Jan","Cardiothoracic Surgery",944,22
"South West",2019-01-01,2019,"Jan","Dermatology",7308,20
"South West",2019-01-01,2019,"Jan","Ear, Nose & Throat (ENT)",11508,78
"South West",2019-01-01,2019,"Jan","Gastroenterology",5916,64
"South West",2019-01-01,2019,"Jan","General Medicine",630,14
"South West",2019-01-01,2019,"Jan","General Surgery",16440,168
"South West",2019-01-01,2019,"Jan","Geriatric Medicine",236,0
"South West",2019-01-01,2019,"Jan","Gynaecology",10986,34
"South West",2019-01-01,2019,"Jan","Neurology",5198,78
"South West",2019-01-01,2019,"Jan","Neurosurgery",2198,84
"South West",2019-01-01,2019,"Jan","Ophthalmology",27618,82
"South West",2019-01-01,2019,"Jan","Oral Surgery",11106,22
"South West",2019-01-01,2019,"Jan","Other",26928,658
"South West",2019-01-01,2019,"Jan","Plastic Surgery",2886,60
"South West",2019-01-01,2019,"Jan","Rheumatology",1252,2
"South West",2019-01-01,2019,"Jan","Thoracic Medicine",2986,38
"South West",2019-01-01,2019,"Jan","Total",198172,3212
"South West",2019-01-01,2019,"Jan","Trauma & Orthopaedics",42270,1148
"South West",2019-01-01,2019,"Jan","Urology",12124,264
"East of England",2021-01-01,2021,"Jan","Cardiology",6559,271
"East of England",2021-01-01,2021,"Jan","Cardiothoracic Surgery",415,32
"East of England",2021-01-01,2021,"Jan","Dermatology",10287,930
"East of England",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",24570,5235
"East of England",2021-01-01,2021,"Jan","Gastroenterology",11490,1536
"East of England",2021-01-01,2021,"Jan","General Medicine",1780,161
"East of England",2021-01-01,2021,"Jan","General Surgery",24953,6334
"East of England",2021-01-01,2021,"Jan","Geriatric Medicine",298,9
"East of England",2021-01-01,2021,"Jan","Gynaecology",15723,3558
"East of England",2021-01-01,2021,"Jan","Neurology",2213,61
"East of England",2021-01-01,2021,"Jan","Neurosurgery",611,106
"East of England",2021-01-01,2021,"Jan","Ophthalmology",33091,8082
"East of England",2021-01-01,2021,"Jan","Oral Surgery",11399,3298
"East of England",2021-01-01,2021,"Jan","Other",31311,5875
"East of England",2021-01-01,2021,"Jan","Plastic Surgery",6406,1909
"East of England",2021-01-01,2021,"Jan","Rheumatology",2929,166
"East of England",2021-01-01,2021,"Jan","Thoracic Medicine",2803,121
"East of England",2021-01-01,2021,"Jan","Total",255451,61407
"East of England",2021-01-01,2021,"Jan","Trauma & Orthopaedics",51905,19311
"East of England",2021-01-01,2021,"Jan","Urology",16708,4412
"London",2021-01-01,2021,"Jan","Cardiology",11153,1438
"London",2021-01-01,2021,"Jan","Cardiothoracic Surgery",800,31
"London",2021-01-01,2021,"Jan","Dermatology",9079,566
"London",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",31342,8036
"London",2021-01-01,2021,"Jan","Gastroenterology",10302,528
"London",2021-01-01,2021,"Jan","General Medicine",1224,34
"London",2021-01-01,2021,"Jan","General Surgery",23666,6187
"London",2021-01-01,2021,"Jan","Geriatric Medicine",255,14
"London",2021-01-01,2021,"Jan","Gynaecology",23338,4902
"London",2021-01-01,2021,"Jan","Neurology",4977,255
"London",2021-01-01,2021,"Jan","Neurosurgery",5254,1090
"London",2021-01-01,2021,"Jan","Ophthalmology",27637,2957
"London",2021-01-01,2021,"Jan","Oral Surgery",11847,3977
"London",2021-01-01,2021,"Jan","Other",80100,18425
"London",2021-01-01,2021,"Jan","Plastic Surgery",4911,1660
"London",2021-01-01,2021,"Jan","Rheumatology",2548,171
"London",2021-01-01,2021,"Jan","Thoracic Medicine",3669,187
"London",2021-01-01,2021,"Jan","Total",307797,61322
"London",2021-01-01,2021,"Jan","Trauma & Orthopaedics",38901,8283
"London",2021-01-01,2021,"Jan","Urology",16794,2581
"Midlands",2021-01-01,2021,"Jan","Cardiology",12487,784
"Midlands",2021-01-01,2021,"Jan","Cardiothoracic Surgery",524,55
"Midlands",2021-01-01,2021,"Jan","Dermatology",15404,1521
"Midlands",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",40929,9764
"Midlands",2021-01-01,2021,"Jan","Gastroenterology",18612,1865
"Midlands",2021-01-01,2021,"Jan","General Medicine",2777,86
"Midlands",2021-01-01,2021,"Jan","General Surgery",42118,11578
"Midlands",2021-01-01,2021,"Jan","Geriatric Medicine",609,27
"Midlands",2021-01-01,2021,"Jan","Gynaecology",27606,5263
"Midlands",2021-01-01,2021,"Jan","Neurology",7214,327
"Midlands",2021-01-01,2021,"Jan","Neurosurgery",3046,710
"Midlands",2021-01-01,2021,"Jan","Ophthalmology",52890,10373
"Midlands",2021-01-01,2021,"Jan","Oral Surgery",17493,4998
"Midlands",2021-01-01,2021,"Jan","Other",64913,15280
"Midlands",2021-01-01,2021,"Jan","Plastic Surgery",5295,1700
"Midlands",2021-01-01,2021,"Jan","Rheumatology",4764,191
"Midlands",2021-01-01,2021,"Jan","Thoracic Medicine",5597,481
"Midlands",2021-01-01,2021,"Jan","Total",440890,95035
"Midlands",2021-01-01,2021,"Jan","Trauma & Orthopaedics",86738,21562
"Midlands",2021-01-01,2021,"Jan","Urology",31874,8470
"North East and Yorkshire",2021-01-01,2021,"Jan","Cardiology",9080,1359
"North East and Yorkshire",2021-01-01,2021,"Jan","Cardiothoracic Surgery",575,146
"North East and Yorkshire",2021-01-01,2021,"Jan","Dermatology",10266,1683
"North East and Yorkshire",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",28988,8493
"North East and Yorkshire",2021-01-01,2021,"Jan","Gastroenterology",8781,844
"North East and Yorkshire",2021-01-01,2021,"Jan","General Medicine",1326,91
"North East and Yorkshire",2021-01-01,2021,"Jan","General Surgery",32193,7549
"North East and Yorkshire",2021-01-01,2021,"Jan","Geriatric Medicine",281,21
"North East and Yorkshire",2021-01-01,2021,"Jan","Gynaecology",18002,4795
"North East and Yorkshire",2021-01-01,2021,"Jan","Neurology",4097,413
"North East and Yorkshire",2021-01-01,2021,"Jan","Neurosurgery",3353,753
"North East and Yorkshire",2021-01-01,2021,"Jan","Ophthalmology",34553,7964
"North East and Yorkshire",2021-01-01,2021,"Jan","Oral Surgery",12863,3943
"North East and Yorkshire",2021-01-01,2021,"Jan","Other",46550,9612
"North East and Yorkshire",2021-01-01,2021,"Jan","Plastic Surgery",12783,4701
"North East and Yorkshire",2021-01-01,2021,"Jan","Rheumatology",2053,150
"North East and Yorkshire",2021-01-01,2021,"Jan","Thoracic Medicine",3242,390
"North East and Yorkshire",2021-01-01,2021,"Jan","Total",313759,78110
"North East and Yorkshire",2021-01-01,2021,"Jan","Trauma & Orthopaedics",64900,20346
"North East and Yorkshire",2021-01-01,2021,"Jan","Urology",19873,4857
"North West",2021-01-01,2021,"Jan","Cardiology",7081,627
"North West",2021-01-01,2021,"Jan","Cardiothoracic Surgery",1398,222
"North West",2021-01-01,2021,"Jan","Dermatology",8278,706
"North West",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",32271,9398
"North West",2021-01-01,2021,"Jan","Gastroenterology",21066,1457
"North West",2021-01-01,2021,"Jan","General Medicine",4570,1078
"North West",2021-01-01,2021,"Jan","General Surgery",43658,12669
"North West",2021-01-01,2021,"Jan","Geriatric Medicine",580,10
"North West",2021-01-01,2021,"Jan","Gynaecology",33695,6686
"North West",2021-01-01,2021,"Jan","Neurology",6494,849
"North West",2021-01-01,2021,"Jan","Neurosurgery",6829,1715
"North West",2021-01-01,2021,"Jan","Ophthalmology",32567,6663
"North West",2021-01-01,2021,"Jan","Oral Surgery",24837,10278
"North West",2021-01-01,2021,"Jan","Other",55205,11274
"North West",2021-01-01,2021,"Jan","Plastic Surgery",9663,2962
"North West",2021-01-01,2021,"Jan","Rheumatology",3198,85
"North West",2021-01-01,2021,"Jan","Thoracic Medicine",2716,159
"North West",2021-01-01,2021,"Jan","Total",379020,89885
"North West",2021-01-01,2021,"Jan","Trauma & Orthopaedics",62555,17402
"North West",2021-01-01,2021,"Jan","Urology",22359,5645
"South East",2021-01-01,2021,"Jan","Cardiology",5933,308
"South East",2021-01-01,2021,"Jan","Cardiothoracic Surgery",466,80
"South East",2021-01-01,2021,"Jan","Dermatology",7287,508
"South East",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",33552,9491
"South East",2021-01-01,2021,"Jan","Gastroenterology",17579,1073
"South East",2021-01-01,2021,"Jan","General Medicine",1664,38
"South East",2021-01-01,2021,"Jan","General Surgery",34496,6554
"South East",2021-01-01,2021,"Jan","Geriatric Medicine",314,0
"South East",2021-01-01,2021,"Jan","Gynaecology",22085,3613
"South East",2021-01-01,2021,"Jan","Neurology",5369,218
"South East",2021-01-01,2021,"Jan","Neurosurgery",1677,478
"South East",2021-01-01,2021,"Jan","Ophthalmology",41317,9574
"South East",2021-01-01,2021,"Jan","Oral Surgery",12793,2681
"South East",2021-01-01,2021,"Jan","Other",30772,5920
"South East",2021-01-01,2021,"Jan","Plastic Surgery",5839,1977
"South East",2021-01-01,2021,"Jan","Rheumatology",3194,70
"South East",2021-01-01,2021,"Jan","Thoracic Medicine",2539,62
"South East",2021-01-01,2021,"Jan","Total",315686,62230
"South East",2021-01-01,2021,"Jan","Trauma & Orthopaedics",67424,15376
"South East",2021-01-01,2021,"Jan","Urology",21386,4209
"South West",2021-01-01,2021,"Jan","Cardiology",9312,1472
"South West",2021-01-01,2021,"Jan","Cardiothoracic Surgery",996,182
"South West",2021-01-01,2021,"Jan","Dermatology",6379,335
"South West",2021-01-01,2021,"Jan","Ear, Nose & Throat (ENT)",19416,4756
"South West",2021-01-01,2021,"Jan","Gastroenterology",9330,746
"South West",2021-01-01,2021,"Jan","General Medicine",1625,161
